po_line_id,po_id,line_number,material_id,quantity_ordered,unit_price,line_total,line_status
POL-0008449,PO-2025-04983,2,MAT-00658,665,24.03,15979.95,DELIVERED
POL-0008450,PO-2025-04983,3,MAT-00216,106,64.45,6831.7,DELIVERED
POL-0008451,PO-2025-04983,4,MAT-00096,3657,5.63,20588.91,DELIVERED
POL-0008452,PO-2025-04984,1,MAT-00158,1140,40.12,45736.8,DELIVERED
POL-0008453,PO-2025-04985,1,MAT-00287,71,21.7,1540.7,IN_TRANSIT
POL-0008454,PO-2025-04985,2,MAT-00198,4440,30.26,134354.4,IN_TRANSIT
POL-0008455,PO-2025-04985,3,MAT-00856,338,14.88,5029.44,IN_TRANSIT
POL-0008456,PO-2025-04985,4,MAT-00460,154,6.99,1076.46,IN_TRANSIT
POL-0008457,PO-2025-04986,1,MAT-00314,1185,68.97,81729.45,DELIVERED
POL-0008458,PO-2025-04986,2,MAT-00839,2137,74.27,158714.99,DELIVERED
POL-0008459,PO-2025-04986,3,MAT-00273,132,97.71,12897.72,DELIVERED
POL-0008460,PO-2025-04986,4,MAT-00262,145,25.33,3672.85,DELIVERED
POL-0008461,PO-2025-04987,1,MAT-00541,1792,67.19,120404.48,OVERDUE
POL-0008462,PO-2025-04988,1,MAT-00547,79,47.33,3739.07,DELIVERED
POL-0008463,PO-2025-04989,1,MAT-00903,3715,29.08,108032.2,DELIVERED
POL-0008464,PO-2025-04989,2,MAT-00723,202,5.49,1108.98,DELIVERED
POL-0008465,PO-2025-04989,3,MAT-00206,91,9.16,833.56,DELIVERED
POL-0008466,PO-2025-04989,4,MAT-00866,78,16.43,1281.54,DELIVERED
POL-0008467,PO-2025-04990,1,MAT-00382,117,12.27,1435.59,DELIVERED
POL-0008468,PO-2025-04991,1,MAT-00551,2144,30.92,66292.48,DELIVERED
POL-0008469,PO-2025-04991,2,MAT-01153,1911,12.76,24384.36,DELIVERED
POL-0008470,PO-2025-04992,1,MAT-00178,49,138.41,6782.09,DELIVERED
POL-0008471,PO-2025-04992,2,MAT-00411,95,58.42,5549.9,DELIVERED
POL-0008472,PO-2025-04993,1,MAT-00206,243,9.16,2225.88,DELIVERED
POL-0008473,PO-2025-04994,1,MAT-01146,126,28.45,3584.7,DELIVERED
POL-0008474,PO-2025-04995,1,MAT-00374,27,70.9,1914.3,PENDING
POL-0008475,PO-2025-04996,1,MAT-01195,156,4.36,680.16,DELIVERED
POL-0008476,PO-2025-04996,2,MAT-01043,342,86.42,29555.64,DELIVERED
POL-0008477,PO-2025-04997,1,MAT-00161,2981,9.33,27812.73,DELIVERED
POL-0008478,PO-2025-04997,2,MAT-01166,4964,347.29,1723947.56,DELIVERED
POL-0008479,PO-2025-04998,1,MAT-01167,746,114.2,85193.2,CANCELLED
POL-0008480,PO-2025-04998,2,MAT-01164,108,3.97,428.76,CANCELLED
POL-0008481,PO-2025-04998,3,MAT-00943,522,51.39,26825.58,CANCELLED
POL-0008482,PO-2025-04998,4,MAT-00242,42,20.76,871.92,CANCELLED
POL-0008483,PO-2025-04999,1,MAT-00171,117,9.09,1063.53,DELIVERED
POL-0008484,PO-2025-05000,1,MAT-01013,2342,271.16,635056.72,OVERDUE
POL-0008485,PO-2025-05000,2,MAT-00432,1166,2.59,3019.94,OVERDUE
POL-0008486,PO-2025-05000,3,MAT-00416,1663,12.29,20438.27,OVERDUE
POL-0008487,PO-2025-05001,1,MAT-00970,1709,5.12,8750.08,DELIVERED
POL-0008488,PO-2025-05001,2,MAT-00837,121,154.21,18659.41,DELIVERED
POL-0008489,PO-2025-05001,3,MAT-01028,2731,31.51,86053.81,DELIVERED
POL-0008490,PO-2025-05002,1,MAT-01092,411,22.52,9255.72,DELIVERED
POL-0008491,PO-2025-05003,1,MAT-00138,668,19.38,12945.84,DELIVERED
POL-0008492,PO-2025-05003,2,MAT-00519,109,27.26,2971.34,DELIVERED
POL-0008493,PO-2025-05003,3,MAT-00424,2074,70.34,145885.16,DELIVERED
POL-0008494,PO-2025-05004,1,MAT-00825,117,14.59,1707.03,DELIVERED
POL-0008495,PO-2025-05005,1,MAT-00899,3721,92.02,342406.42,DELIVERED
POL-0008496,PO-2025-05005,2,MAT-00295,284,38.14,10831.76,DELIVERED
POL-0008497,PO-2025-05005,3,MAT-01175,132,10.94,1444.08,DELIVERED
POL-0008498,PO-2025-05006,1,MAT-01142,4954,119.95,594232.3,DELIVERED
POL-0008499,PO-2025-05006,2,MAT-01068,1098,84.73,93033.54,DELIVERED
POL-0008500,PO-2025-05007,1,MAT-00524,1019,51.02,51989.38,DELIVERED
POL-0008501,PO-2025-05007,2,MAT-00343,3967,33.01,130950.67,DELIVERED
POL-0008502,PO-2025-05008,1,MAT-00346,487,34.05,16582.35,DELIVERED
POL-0008503,PO-2025-05009,1,MAT-00011,1648,15.09,24868.32,DELIVERED
POL-0008504,PO-2025-05010,1,MAT-01198,1990,45.99,91520.1,DELIVERED
POL-0008505,PO-2025-05010,2,MAT-00598,100,8.31,831.0,DELIVERED
POL-0008506,PO-2025-05010,3,MAT-00123,3233,130.9,423199.7,DELIVERED
POL-0008507,PO-2025-05010,4,MAT-00030,915,19.73,18052.95,DELIVERED
POL-0008508,PO-2025-05011,1,MAT-00496,1220,44.28,54021.6,DELIVERED
POL-0008509,PO-2025-05011,2,MAT-00823,4635,336.33,1558889.55,DELIVERED
POL-0008510,PO-2025-05012,1,MAT-00850,42,15.13,635.46,PENDING
POL-0008511,PO-2025-05012,2,MAT-00844,553,42.57,23541.21,PENDING
POL-0008512,PO-2025-05012,3,MAT-00278,114,14.49,1651.86,PENDING
POL-0008513,PO-2025-05013,1,MAT-00547,117,47.33,5537.61,DELIVERED
POL-0008514,PO-2025-05014,1,MAT-00815,4817,84.5,407036.5,DELIVERED
POL-0008515,PO-2025-05015,1,MAT-00929,4716,144.62,682027.92,DELIVERED
POL-0008516,PO-2025-05015,2,MAT-00820,1555,90.41,140587.55,DELIVERED
POL-0008517,PO-2025-05016,1,MAT-00692,682,84.82,57847.24,DELIVERED
POL-0008518,PO-2025-05016,2,MAT-00363,1076,22.75,24479.0,DELIVERED
POL-0008519,PO-2025-05016,3,MAT-00201,3192,37.48,119636.16,DELIVERED
POL-0008520,PO-2025-05017,1,MAT-01125,203,155.11,31487.33,DELIVERED
POL-0008521,PO-2025-05017,2,MAT-00799,372,24.99,9296.28,DELIVERED
POL-0008522,PO-2025-05018,1,MAT-00532,1645,4.5,7402.5,DELIVERED
POL-0008523,PO-2025-05019,1,MAT-00959,232,47.22,10955.04,DELIVERED
POL-0008524,PO-2025-05020,1,MAT-00652,48,87.78,4213.44,DELIVERED
POL-0008525,PO-2025-05020,2,MAT-00901,609,40.61,24731.49,DELIVERED
POL-0008526,PO-2025-05021,1,MAT-00718,156,29.18,4552.08,DELIVERED
POL-0008527,PO-2025-05022,1,MAT-00106,119,42.34,5038.46,DELIVERED
POL-0008528,PO-2025-05023,1,MAT-00944,388,20.93,8120.84,DELIVERED
POL-0008529,PO-2025-05024,1,MAT-00236,179,47.86,8566.94,DELIVERED
POL-0008530,PO-2025-05025,1,MAT-00382,104,12.27,1276.08,DELIVERED
POL-0008531,PO-2025-05025,2,MAT-00515,2332,14.31,33370.92,DELIVERED
POL-0008532,PO-2025-05025,3,MAT-00138,881,19.38,17073.78,DELIVERED
POL-0008533,PO-2025-05026,1,MAT-00484,1506,31.07,46791.42,DELIVERED
POL-0008534,PO-2025-05026,2,MAT-00596,4947,15.7,77667.9,DELIVERED
POL-0008535,PO-2025-05027,1,MAT-00617,67,28.11,1883.37,DELIVERED
POL-0008536,PO-2025-05028,1,MAT-00620,55,31.76,1746.8,DELIVERED
POL-0008537,PO-2025-05028,2,MAT-00423,178,20.76,3695.28,DELIVERED
POL-0008538,PO-2025-05028,3,MAT-00638,94,26.74,2513.56,DELIVERED
POL-0008539,PO-2025-05029,1,MAT-00241,126,10.63,1339.38,IN_TRANSIT
POL-0008540,PO-2025-05030,1,MAT-00702,130,85.18,11073.4,DELIVERED
POL-0008541,PO-2025-05031,1,MAT-00858,2299,39.46,90718.54,DELIVERED
POL-0008542,PO-2025-05031,2,MAT-00377,1530,71.37,109196.1,DELIVERED
POL-0008543,PO-2025-05031,3,MAT-00278,92,14.49,1333.08,DELIVERED
POL-0008544,PO-2025-05032,1,MAT-00666,436,31.46,13716.56,DELIVERED
POL-0008545,PO-2025-05033,1,MAT-00916,489,38.32,18738.48,DELIVERED
POL-0008546,PO-2025-05034,1,MAT-00935,94,44.85,4215.9,PENDING
POL-0008547,PO-2025-05034,2,MAT-00362,369,151.24,55807.56,PENDING
POL-0008548,PO-2025-05034,3,MAT-01017,100,13.77,1377.0,PENDING
POL-0008549,PO-2025-05034,4,MAT-00794,108,6.76,730.08,PENDING
POL-0008550,PO-2025-05035,1,MAT-00888,239,16.51,3945.89,DELIVERED
POL-0008551,PO-2025-05035,2,MAT-00157,114,216.85,24720.9,DELIVERED
POL-0008552,PO-2025-05035,3,MAT-00084,405,13.84,5605.2,DELIVERED
POL-0008553,PO-2025-05036,1,MAT-00536,2279,25.16,57339.64,DELIVERED
POL-0008554,PO-2025-05036,2,MAT-00030,357,19.73,7043.61,DELIVERED
POL-0008555,PO-2025-05036,3,MAT-00404,391,27.52,10760.32,DELIVERED
POL-0008556,PO-2025-05037,1,MAT-00043,2231,24.39,54414.09,DELIVERED
POL-0008557,PO-2025-05038,1,MAT-00710,180,162.07,29172.6,CANCELLED
POL-0008558,PO-2025-05038,2,MAT-00847,4737,32.1,152057.7,CANCELLED
POL-0008559,PO-2025-05039,1,MAT-00343,4494,33.01,148346.94,DELIVERED
POL-0008560,PO-2025-05040,1,MAT-00536,1519,25.16,38218.04,DELIVERED
POL-0008561,PO-2025-05041,1,MAT-00986,87,7.51,653.37,DELIVERED
POL-0008562,PO-2025-05042,1,MAT-00381,4151,9.39,38977.89,DELIVERED
POL-0008563,PO-2025-05043,1,MAT-00477,81,47.35,3835.35,DELIVERED
POL-0008564,PO-2025-05043,2,MAT-01127,1199,35.07,42048.93,DELIVERED
POL-0008565,PO-2025-05044,1,MAT-00194,1832,6.96,12750.72,DELIVERED
POL-0008566,PO-2025-05044,2,MAT-00992,1482,2.75,4075.5,DELIVERED
POL-0008567,PO-2025-05044,3,MAT-01161,126,1.66,209.16,DELIVERED
POL-0008568,PO-2025-05045,1,MAT-00608,558,6.22,3470.76,DELIVERED
POL-0008569,PO-2025-05046,1,MAT-00942,3956,69.64,275495.84,CANCELLED
POL-0008570,PO-2025-05046,2,MAT-00428,317,56.03,17761.51,CANCELLED
POL-0008571,PO-2025-05046,3,MAT-01195,239,4.36,1042.04,CANCELLED
POL-0008572,PO-2025-05046,4,MAT-00308,648,12.64,8190.72,CANCELLED
POL-0008573,PO-2025-05047,1,MAT-00858,2253,39.46,88903.38,CANCELLED
POL-0008574,PO-2025-05048,1,MAT-00828,815,15.32,12485.8,DELIVERED
POL-0008575,PO-2025-05048,2,MAT-00779,126,21.57,2717.82,DELIVERED
POL-0008576,PO-2025-05049,1,MAT-00755,479,9.46,4531.34,DELIVERED
POL-0008577,PO-2025-05050,1,MAT-01081,163,16.36,2666.68,DELIVERED
POL-0008578,PO-2025-05051,1,MAT-00392,998,47.29,47195.42,IN_TRANSIT
POL-0008579,PO-2025-05052,1,MAT-00989,1850,18.9,34965.0,DELIVERED
POL-0008580,PO-2025-05053,1,MAT-00285,952,292.76,278707.52,DELIVERED
POL-0008581,PO-2025-05053,2,MAT-00200,3776,7.7,29075.2,DELIVERED
POL-0008582,PO-2025-05053,3,MAT-00286,3370,3.27,11019.9,DELIVERED
POL-0008583,PO-2025-05054,1,MAT-00316,103,27.03,2784.09,DELIVERED
POL-0008584,PO-2025-05055,1,MAT-00497,3469,7.66,26572.54,DELIVERED
POL-0008585,PO-2025-05055,2,MAT-00736,635,39.69,25203.15,DELIVERED
POL-0008586,PO-2025-05056,1,MAT-00246,2090,17.64,36867.6,DELIVERED
POL-0008587,PO-2025-05057,1,MAT-01109,64,12.76,816.64,DELIVERED
POL-0008588,PO-2025-05057,2,MAT-00897,119,19.49,2319.31,DELIVERED
POL-0008589,PO-2025-05057,3,MAT-00321,991,25.93,25696.63,DELIVERED
POL-0008590,PO-2025-05057,4,MAT-00016,353,14.33,5058.49,DELIVERED
POL-0008591,PO-2025-05058,1,MAT-00601,224,63.86,14304.64,DELIVERED
POL-0008592,PO-2025-05059,1,MAT-00836,209,32.93,6882.37,DELIVERED
POL-0008593,PO-2025-05059,2,MAT-00772,588,12.97,7626.36,DELIVERED
POL-0008594,PO-2025-05060,1,MAT-00555,27,38.96,1051.92,OVERDUE
POL-0008595,PO-2025-05061,1,MAT-01082,2447,19.03,46566.41,IN_TRANSIT
POL-0008596,PO-2025-05061,2,MAT-01141,3543,20.07,71108.01,IN_TRANSIT
POL-0008597,PO-2025-05062,1,MAT-01160,84,18.22,1530.48,DELIVERED
POL-0008598,PO-2025-05063,1,MAT-00163,104,86.31,8976.24,DELIVERED
POL-0008599,PO-2025-05064,1,MAT-00448,319,8.88,2832.72,OVERDUE
POL-0008600,PO-2025-05064,2,MAT-00155,1901,38.82,73796.82,OVERDUE
POL-0008601,PO-2025-05065,1,MAT-00898,587,30.18,17715.66,OVERDUE
POL-0008602,PO-2025-05066,1,MAT-00003,111,54.31,6028.41,DELIVERED
POL-0008603,PO-2025-05067,1,MAT-00580,3362,89.7,301571.4,DELIVERED
POL-0008604,PO-2025-05067,2,MAT-01169,323,50.44,16292.12,DELIVERED
POL-0008605,PO-2025-05067,3,MAT-00013,392,32.0,12544.0,DELIVERED
POL-0008606,PO-2025-05068,1,MAT-01066,1034,8.04,8313.36,DELIVERED
POL-0008607,PO-2025-05069,1,MAT-00178,105,138.41,14533.05,CANCELLED
POL-0008608,PO-2025-05069,2,MAT-00560,1080,16.8,18144.0,CANCELLED
POL-0008609,PO-2025-05069,3,MAT-01065,1981,18.9,37440.9,CANCELLED
POL-0008610,PO-2025-05069,4,MAT-00677,123,7.13,876.99,CANCELLED
POL-0008611,PO-2025-05070,1,MAT-00235,891,252.41,224897.31,DELIVERED
POL-0008612,PO-2025-05071,1,MAT-00029,287,12.48,3581.76,DELIVERED
POL-0008613,PO-2025-05072,1,MAT-00975,1169,14.88,17394.72,DELIVERED
POL-0008614,PO-2025-05072,2,MAT-00549,1488,41.83,62243.04,DELIVERED
POL-0008615,PO-2025-05072,3,MAT-00669,1514,1.61,2437.54,DELIVERED
POL-0008616,PO-2025-05073,1,MAT-01094,112,26.14,2927.68,DELIVERED
POL-0008617,PO-2025-05074,1,MAT-01059,2112,48.3,102009.6,DELIVERED
POL-0008618,PO-2025-05074,2,MAT-00889,2642,51.09,134979.78,DELIVERED
POL-0008619,PO-2025-05075,1,MAT-01025,373,185.16,69064.68,DELIVERED
POL-0008620,PO-2025-05076,1,MAT-00121,898,59.21,53170.58,OVERDUE
POL-0008621,PO-2025-05076,2,MAT-00694,154,49.22,7579.88,OVERDUE
POL-0008622,PO-2025-05076,3,MAT-00699,935,69.76,65225.6,OVERDUE
POL-0008623,PO-2025-05077,1,MAT-00202,1212,45.92,55655.04,OVERDUE
POL-0008624,PO-2025-05077,2,MAT-00585,633,29.99,18983.67,OVERDUE
POL-0008625,PO-2025-05077,3,MAT-00270,44,31.02,1364.88,OVERDUE
POL-0008626,PO-2025-05078,1,MAT-00760,64,54.98,3518.72,DELIVERED
POL-0008627,PO-2025-05078,2,MAT-00334,1520,12.59,19136.8,DELIVERED
POL-0008628,PO-2025-05079,1,MAT-00031,1099,12.93,14210.07,CANCELLED
POL-0008629,PO-2025-05080,1,MAT-00497,2980,7.66,22826.8,DELIVERED
POL-0008630,PO-2025-05081,1,MAT-00784,324,46.72,15137.28,DELIVERED
POL-0008631,PO-2025-05082,1,MAT-00369,3745,27.23,101976.35,OVERDUE
POL-0008632,PO-2025-05083,1,MAT-00942,4817,69.64,335455.88,DELIVERED
POL-0008633,PO-2025-05084,1,MAT-00471,59,17.46,1030.14,DELIVERED
POL-0008634,PO-2025-05085,1,MAT-00182,495,10.58,5237.1,DELIVERED
POL-0008635,PO-2025-05085,2,MAT-01137,28,86.68,2427.04,DELIVERED
POL-0008636,PO-2025-05085,3,MAT-01060,414,16.97,7025.58,DELIVERED
POL-0008637,PO-2025-05085,4,MAT-00194,931,6.96,6479.76,DELIVERED
POL-0008638,PO-2025-05086,1,MAT-00162,136,66.09,8988.24,DELIVERED
POL-0008639,PO-2025-05086,2,MAT-00617,197,28.11,5537.67,DELIVERED
POL-0008640,PO-2025-05086,3,MAT-00043,1048,24.39,25560.72,DELIVERED
POL-0008641,PO-2025-05087,1,MAT-00606,838,220.63,184887.94,DELIVERED
POL-0008642,PO-2025-05088,1,MAT-00301,108,10.18,1099.44,DELIVERED
POL-0008643,PO-2025-05088,2,MAT-00033,4042,24.38,98543.96,DELIVERED
POL-0008644,PO-2025-05089,1,MAT-00188,952,25.07,23866.64,DELIVERED
POL-0008645,PO-2025-05089,2,MAT-00567,1219,2.78,3388.82,DELIVERED
POL-0008646,PO-2025-05090,1,MAT-00126,134,271.29,36352.86,DELIVERED
POL-0008647,PO-2025-05091,1,MAT-00090,256,43.84,11223.04,DELIVERED
POL-0008648,PO-2025-05092,1,MAT-00977,187,15.0,2805.0,DELIVERED
POL-0008649,PO-2025-05093,1,MAT-00824,92,18.89,1737.88,DELIVERED
POL-0008650,PO-2025-05093,2,MAT-00278,209,14.49,3028.41,DELIVERED
POL-0008651,PO-2025-05094,1,MAT-00064,467,7.54,3521.18,DELIVERED
POL-0008652,PO-2025-05094,2,MAT-00146,304,66.13,20103.52,DELIVERED
POL-0008653,PO-2025-05095,1,MAT-01095,212,56.28,11931.36,DELIVERED
POL-0008654,PO-2025-05096,1,MAT-00525,78,10.26,800.28,IN_TRANSIT
POL-0008655,PO-2025-05097,1,MAT-00634,412,16.76,6905.12,DELIVERED
POL-0008656,PO-2025-05097,2,MAT-00840,441,21.61,9530.01,DELIVERED
POL-0008657,PO-2025-05098,1,MAT-00827,2632,151.97,399985.04,DELIVERED
POL-0008658,PO-2025-05098,2,MAT-00559,333,39.35,13103.55,DELIVERED
POL-0008659,PO-2025-05099,1,MAT-00604,443,120.87,53545.41,DELIVERED
POL-0008660,PO-2025-05100,1,MAT-00059,2103,39.01,82038.03,IN_TRANSIT
POL-0008661,PO-2025-05101,1,MAT-00868,379,35.58,13484.82,DELIVERED
POL-0008662,PO-2025-05102,1,MAT-00744,96,24.53,2354.88,DELIVERED
POL-0008663,PO-2025-05103,1,MAT-00105,616,20.21,12449.36,DELIVERED
POL-0008664,PO-2025-05103,2,MAT-00936,1353,13.86,18752.58,DELIVERED
POL-0008665,PO-2025-05103,3,MAT-00326,4326,7.37,31882.62,DELIVERED
POL-0008666,PO-2025-05104,1,MAT-00651,528,193.06,101935.68,DELIVERED
POL-0008667,PO-2025-05104,2,MAT-00878,565,33.42,18882.3,DELIVERED
POL-0008668,PO-2025-05104,3,MAT-00799,669,24.99,16718.31,DELIVERED
POL-0008669,PO-2025-05105,1,MAT-00195,488,30.41,14840.08,DELIVERED
POL-0008670,PO-2025-05105,2,MAT-00244,78,63.18,4928.04,DELIVERED
POL-0008671,PO-2025-05105,3,MAT-01013,535,271.16,145070.6,DELIVERED
POL-0008672,PO-2025-05106,1,MAT-01070,1767,34.39,60767.13,DELIVERED
POL-0008673,PO-2025-05106,2,MAT-00753,163,8.73,1422.99,DELIVERED
POL-0008674,PO-2025-05107,1,MAT-01005,2356,54.05,127341.8,DELIVERED
POL-0008675,PO-2025-05107,2,MAT-00707,71,6.54,464.34,DELIVERED
POL-0008676,PO-2025-05108,1,MAT-00161,4950,9.33,46183.5,DELIVERED
POL-0008677,PO-2025-05108,2,MAT-00487,87,12.04,1047.48,DELIVERED
POL-0008678,PO-2025-05108,3,MAT-01052,358,39.07,13987.06,DELIVERED
POL-0008679,PO-2025-05109,1,MAT-01097,4039,29.26,118181.14,DELIVERED
POL-0008680,PO-2025-05110,1,MAT-01058,1203,91.18,109689.54,DELIVERED
POL-0008681,PO-2025-05111,1,MAT-00330,149,46.68,6955.32,DELIVERED
POL-0008682,PO-2025-05111,2,MAT-00007,62,139.18,8629.16,DELIVERED
POL-0008683,PO-2025-05111,3,MAT-00493,1875,29.45,55218.75,DELIVERED
POL-0008684,PO-2025-05112,1,MAT-01194,118,36.64,4323.52,DELIVERED
POL-0008685,PO-2025-05113,1,MAT-01004,1169,11.94,13957.86,DELIVERED
POL-0008686,PO-2025-05113,2,MAT-01162,1822,295.71,538783.62,DELIVERED
POL-0008687,PO-2025-05113,3,MAT-00033,1424,24.38,34717.12,DELIVERED
POL-0008688,PO-2025-05114,1,MAT-00623,39,213.25,8316.75,DELIVERED
POL-0008689,PO-2025-05114,2,MAT-00721,1400,34.47,48258.0,DELIVERED
POL-0008690,PO-2025-05115,1,MAT-01001,393,112.37,44161.41,DELIVERED
POL-0008691,PO-2025-05115,2,MAT-00945,394,179.18,70596.92,DELIVERED
POL-0008692,PO-2025-05116,1,MAT-01155,443,149.31,66144.33,DELIVERED
POL-0008693,PO-2025-05117,1,MAT-01179,1339,8.13,10886.07,IN_TRANSIT
POL-0008694,PO-2025-05117,2,MAT-00547,78,47.33,3691.74,IN_TRANSIT
POL-0008695,PO-2025-05118,1,MAT-01108,239,8.07,1928.73,DELIVERED
POL-0008696,PO-2025-05118,2,MAT-00163,132,86.31,11392.92,DELIVERED
POL-0008697,PO-2025-05119,1,MAT-00398,126,119.47,15053.22,DELIVERED
POL-0008698,PO-2025-05120,1,MAT-00938,372,54.51,20277.72,DELIVERED
POL-0008699,PO-2025-05120,2,MAT-00613,4733,36.77,174032.41,DELIVERED
POL-0008700,PO-2025-05121,1,MAT-00369,3161,27.23,86074.03,DELIVERED
POL-0008701,PO-2025-05122,1,MAT-00947,577,4.51,2602.27,DELIVERED
POL-0008702,PO-2025-05123,1,MAT-00336,1566,20.44,32009.04,DELIVERED
POL-0008703,PO-2025-05124,1,MAT-00968,2062,192.33,396584.46,DELIVERED
POL-0008704,PO-2025-05125,1,MAT-01095,386,56.28,21724.08,DELIVERED
POL-0008705,PO-2025-05125,2,MAT-00052,702,15.67,11000.34,DELIVERED
POL-0008706,PO-2025-05125,3,MAT-01176,72,20.33,1463.76,DELIVERED
POL-0008707,PO-2025-05125,4,MAT-01182,180,116.22,20919.6,DELIVERED
POL-0008708,PO-2025-05126,1,MAT-00945,132,179.18,23651.76,OVERDUE
POL-0008709,PO-2025-05126,2,MAT-00345,108,14.77,1595.16,OVERDUE
POL-0008710,PO-2025-05126,3,MAT-00494,105,10.66,1119.3,OVERDUE
POL-0008711,PO-2025-05127,1,MAT-01102,169,1.65,278.85,DELIVERED
POL-0008712,PO-2025-05127,2,MAT-00154,4742,31.56,149657.52,DELIVERED
POL-0008713,PO-2025-05127,3,MAT-00637,53,58.6,3105.8,DELIVERED
POL-0008714,PO-2025-05128,1,MAT-00800,977,26.27,25665.79,DELIVERED
POL-0008715,PO-2025-05129,1,MAT-00733,2926,37.92,110953.92,DELIVERED
POL-0008716,PO-2025-05129,2,MAT-00466,193,20.96,4045.28,DELIVERED
POL-0008717,PO-2025-05130,1,MAT-01028,2239,31.51,70550.89,DELIVERED
POL-0008718,PO-2025-05130,2,MAT-01025,213,185.16,39439.08,DELIVERED
POL-0008719,PO-2025-05131,1,MAT-00510,116,9.74,1129.84,CANCELLED
POL-0008720,PO-2025-05131,2,MAT-00660,545,21.91,11940.95,CANCELLED
POL-0008721,PO-2025-05131,3,MAT-00793,1624,31.91,51821.84,CANCELLED
POL-0008722,PO-2025-05132,1,MAT-00209,1228,43.72,53688.16,DELIVERED
POL-0008723,PO-2025-05132,2,MAT-00968,3265,192.33,627957.45,DELIVERED
POL-0008724,PO-2025-05133,1,MAT-00007,143,139.18,19902.74,DELIVERED
POL-0008725,PO-2025-05134,1,MAT-01177,192,4.33,831.36,DELIVERED
POL-0008726,PO-2025-05135,1,MAT-00720,1531,25.65,39270.15,DELIVERED
POL-0008727,PO-2025-05135,2,MAT-00117,245,23.25,5696.25,DELIVERED
POL-0008728,PO-2025-05136,1,MAT-00069,444,37.62,16703.28,DELIVERED
POL-0008729,PO-2025-05136,2,MAT-00704,249,5.04,1254.96,DELIVERED
POL-0008730,PO-2025-05137,1,MAT-00050,135,3.6,486.0,DELIVERED
POL-0008731,PO-2025-05138,1,MAT-00783,1397,42.1,58813.7,CANCELLED
POL-0008732,PO-2025-05139,1,MAT-00321,2310,25.93,59898.3,DELIVERED
POL-0008733,PO-2025-05139,2,MAT-00384,108,13.47,1454.76,DELIVERED
POL-0008734,PO-2025-05139,3,MAT-00233,280,29.51,8262.8,DELIVERED
POL-0008735,PO-2025-05140,1,MAT-01108,88,8.07,710.16,DELIVERED
POL-0008736,PO-2025-05141,1,MAT-00060,3809,78.27,298130.43,DELIVERED
POL-0008737,PO-2025-05141,2,MAT-00060,4866,78.27,380861.82,DELIVERED
POL-0008738,PO-2025-05142,1,MAT-00935,228,44.85,10225.8,DELIVERED
POL-0008739,PO-2025-05143,1,MAT-00572,1173,154.68,181439.64,DELIVERED
POL-0008740,PO-2025-05144,1,MAT-00749,118,12.8,1510.4,DELIVERED
POL-0008741,PO-2025-05144,2,MAT-00795,223,7.58,1690.34,DELIVERED
POL-0008742,PO-2025-05144,3,MAT-00666,454,31.46,14282.84,DELIVERED
POL-0008743,PO-2025-05145,1,MAT-00382,106,12.27,1300.62,CANCELLED
POL-0008744,PO-2025-05146,1,MAT-00858,3534,39.46,139451.64,DELIVERED
POL-0008745,PO-2025-05147,1,MAT-00586,688,33.81,23261.28,DELIVERED
POL-0008746,PO-2025-05147,2,MAT-00762,64,28.94,1852.16,DELIVERED
POL-0008747,PO-2025-05148,1,MAT-00613,2108,36.77,77511.16,DELIVERED
POL-0008748,PO-2025-05148,2,MAT-00919,81,16.1,1304.1,DELIVERED
POL-0008749,PO-2025-05149,1,MAT-00544,1618,128.6,208074.8,DELIVERED
POL-0008750,PO-2025-05149,2,MAT-00744,34,24.53,834.02,DELIVERED
POL-0008751,PO-2025-05150,1,MAT-00709,113,2.49,281.37,DELIVERED
POL-0008752,PO-2025-05151,1,MAT-00669,2573,1.61,4142.53,DELIVERED
POL-0008753,PO-2025-05152,1,MAT-00532,3660,4.5,16470.0,DELIVERED
POL-0008754,PO-2025-05152,2,MAT-00904,550,112.52,61886.0,DELIVERED
POL-0008755,PO-2025-05152,3,MAT-00835,2055,25.41,52217.55,DELIVERED
POL-0008756,PO-2025-05153,1,MAT-01197,443,23.44,10383.92,CANCELLED
POL-0008757,PO-2025-05153,2,MAT-01073,314,29.22,9175.08,CANCELLED
POL-0008758,PO-2025-05153,3,MAT-00367,74,33.11,2450.14,CANCELLED
POL-0008759,PO-2025-05153,4,MAT-01165,2397,81.53,195427.41,CANCELLED
POL-0008760,PO-2025-05154,1,MAT-00113,106,30.06,3186.36,DELIVERED
POL-0008761,PO-2025-05154,2,MAT-00358,2403,20.32,48828.96,DELIVERED
POL-0008762,PO-2025-05155,1,MAT-00677,65,7.13,463.45,DELIVERED
POL-0008763,PO-2025-05155,2,MAT-00296,4291,11.79,50590.89,DELIVERED
POL-0008764,PO-2025-05155,3,MAT-00830,1836,18.38,33745.68,DELIVERED
POL-0008765,PO-2025-05155,4,MAT-00834,2321,11.89,27596.69,DELIVERED
POL-0008766,PO-2025-05156,1,MAT-01089,33,17.94,592.02,DELIVERED
POL-0008767,PO-2025-05157,1,MAT-00131,771,4.8,3700.8,DELIVERED
POL-0008768,PO-2025-05158,1,MAT-01028,2720,31.51,85707.2,DELIVERED
POL-0008769,PO-2025-05158,2,MAT-01043,270,86.42,23333.4,DELIVERED
