inspection_id,receipt_id,material_id,supplier_id,inspection_date,sample_size,defect_count,defect_ppm,defect_type_code,disposition,inspector_id
QC-0008339,GR-0008339,MAT-00794,SUP-0110,2025-12-29,15,0,0,,ACCEPTED,INSP-105
QC-0008340,GR-0008340,MAT-01082,SUP-0019,2025-03-27,225,20,88888,DEF_CONTAMINATION,REJECTED,INSP-118
QC-0008341,GR-0008341,MAT-01092,SUP-0019,2025-03-28,112,9,80357,DEF_ELECTRICAL,REJECTED,INSP-122
QC-0008342,GR-0008342,MAT-00994,SUP-0083,2025-11-13,159,17,106918,DEF_ELECTRICAL,REJECTED,INSP-108
QC-0008343,GR-0008343,MAT-01062,SUP-0083,2025-11-07,56,2,35714,DEF_PACKAGING,CONCESSION,INSP-122
QC-0008344,GR-0008344,MAT-00579,SUP-0083,2025-11-15,195,8,41025,DEF_METALLURGY,REJECTED,INSP-119
QC-0008345,GR-0008345,MAT-00360,SUP-0066,2026-03-25,10,0,0,,ACCEPTED,INSP-111
QC-0008346,GR-0008346,MAT-00419,SUP-0066,2026-03-23,60,4,66666,DEF_ELECTRICAL,REJECTED,INSP-105
QC-0008347,GR-0008347,MAT-00087,SUP-0062,2025-09-27,12,2,166666,DEF_PACKAGING,REJECTED,INSP-104
QC-0008348,GR-0008348,MAT-00554,SUP-0040,2025-06-12,361,33,91412,DEF_ELECTRICAL,REJECTED,INSP-123
QC-0008349,GR-0008349,MAT-01062,SUP-0007,2026-02-12,68,7,102941,DEF_METALLURGY,REJECTED,INSP-111
QC-0008350,GR-0008350,MAT-00886,SUP-0081,2026-01-12,16,0,0,,ACCEPTED,INSP-106
QC-0008351,GR-0008351,MAT-01010,SUP-0029,2025-12-27,55,8,145454,DEF_CONTAMINATION,REJECTED,INSP-107
QC-0008352,GR-0008352,MAT-00091,SUP-0018,2025-07-10,482,43,89211,DEF_ELECTRICAL,REJECTED,INSP-123
QC-0008353,GR-0008353,MAT-00848,SUP-0006,2025-12-29,58,3,51724,DEF_METALLURGY,REJECTED,INSP-111
QC-0008354,GR-0008354,MAT-00629,SUP-0007,2025-08-16,10,3,300000,DEF_DIMENSIONAL,REJECTED,INSP-111
QC-0008355,GR-0008355,MAT-00801,SUP-0007,2025-08-12,35,5,142857,DEF_CONTAMINATION,REJECTED,INSP-112
QC-0008356,GR-0008356,MAT-01169,SUP-0119,2025-12-09,61,3,49180,DEF_METALLURGY,REJECTED,INSP-122
QC-0008357,GR-0008357,MAT-00814,SUP-0063,2025-12-27,15,3,200000,DEF_ELECTRICAL,REJECTED,INSP-119
QC-0008358,GR-0008358,MAT-00585,SUP-0063,2025-12-31,185,15,81081,DEF_ELECTRICAL,REJECTED,INSP-120
QC-0008359,GR-0008359,MAT-00388,SUP-0063,2025-12-29,16,0,0,,ACCEPTED,INSP-123
QC-0008360,GR-0008360,MAT-01096,SUP-0059,2025-10-25,13,2,153846,DEF_DIMENSIONAL,REJECTED,INSP-123
QC-0008361,GR-0008361,MAT-01116,SUP-0095,2026-03-11,54,1,18518,DEF_DIMENSIONAL,CONCESSION,INSP-103
QC-0008362,GR-0008362,MAT-00301,SUP-0003,2026-02-02,10,2,200000,DEF_PACKAGING,REJECTED,INSP-115
QC-0008363,GR-0008363,MAT-00651,SUP-0022,2025-05-21,150,5,33333,DEF_SURFACE,CONCESSION,INSP-113
QC-0008364,GR-0008364,MAT-00801,SUP-0078,2025-06-20,31,0,0,,ACCEPTED,INSP-101
QC-0008365,GR-0008365,MAT-00288,SUP-0078,2025-06-12,16,0,0,,ACCEPTED,INSP-120
QC-0008366,GR-0008366,MAT-01008,SUP-0024,2025-07-09,121,7,57851,DEF_CONTAMINATION,REJECTED,INSP-104
QC-0008367,GR-0008367,MAT-01166,SUP-0019,2025-07-18,358,30,83798,DEF_SURFACE,REJECTED,INSP-119
QC-0008368,GR-0008368,MAT-00015,SUP-0019,2025-07-11,19,3,157894,DEF_CONTAMINATION,REJECTED,INSP-123
QC-0008369,GR-0008369,MAT-00266,SUP-0105,2025-11-21,68,1,14705,DEF_PACKAGING,CONCESSION,INSP-112
QC-0008370,GR-0008370,MAT-00030,SUP-0041,2025-10-14,144,6,41666,DEF_METALLURGY,REJECTED,INSP-124
QC-0008371,GR-0008371,MAT-01132,SUP-0041,2025-10-14,68,4,58823,DEF_DIMENSIONAL,REJECTED,INSP-121
QC-0008372,GR-0008372,MAT-00102,SUP-0041,2025-10-15,704,73,103693,DEF_CONTAMINATION,REJECTED,INSP-123
QC-0008373,GR-0008373,MAT-00968,SUP-0032,2026-01-13,241,16,66390,DEF_CONTAMINATION,REJECTED,INSP-124
QC-0008374,GR-0008374,MAT-00319,SUP-0018,2025-07-01,201,12,59701,DEF_DIMENSIONAL,REJECTED,INSP-125
QC-0008375,GR-0008375,MAT-00640,SUP-0082,2025-12-22,10,2,200000,DEF_METALLURGY,REJECTED,INSP-111
QC-0008376,GR-0008376,MAT-01124,SUP-0082,2025-12-18,158,24,151898,DEF_PACKAGING,REJECTED,INSP-116
QC-0008377,GR-0008377,MAT-00040,SUP-0060,2025-09-14,55,5,90909,DEF_ELECTRICAL,REJECTED,INSP-119
QC-0008378,GR-0008378,MAT-00934,SUP-0060,2025-09-15,29,3,103448,DEF_CONTAMINATION,REJECTED,INSP-114
QC-0008379,GR-0008379,MAT-00407,SUP-0060,2025-09-14,35,2,57142,DEF_DIMENSIONAL,REJECTED,INSP-102
QC-0008380,GR-0008380,MAT-00829,SUP-0080,2026-04-15,449,32,71269,DEF_PACKAGING,REJECTED,INSP-113
QC-0008381,GR-0008381,MAT-00848,SUP-0006,2025-04-09,40,2,50000,DEF_METALLURGY,REJECTED,INSP-104
QC-0008382,GR-0008382,MAT-00655,SUP-0006,2025-04-12,235,4,17021,DEF_DIMENSIONAL,CONCESSION,INSP-115
QC-0008383,GR-0008383,MAT-01035,SUP-0006,2025-04-11,108,5,46296,DEF_DIMENSIONAL,REJECTED,INSP-119
QC-0008384,GR-0008384,MAT-00310,SUP-0096,2026-03-10,13,0,0,,ACCEPTED,INSP-117
QC-0008385,GR-0008385,MAT-01034,SUP-0043,2025-09-18,18,5,277777,DEF_ELECTRICAL,REJECTED,INSP-116
QC-0008386,GR-0008386,MAT-00080,SUP-0087,2026-02-13,29,3,103448,DEF_SURFACE,REJECTED,INSP-111
QC-0008387,GR-0008387,MAT-01098,SUP-0091,2025-12-02,10,0,0,,ACCEPTED,INSP-122
QC-0008388,GR-0008388,MAT-00509,SUP-0107,2025-09-12,165,8,48484,DEF_SURFACE,REJECTED,INSP-118
QC-0008389,GR-0008389,MAT-01016,SUP-0107,2025-09-13,11,0,0,,ACCEPTED,INSP-106
QC-0008390,GR-0008390,MAT-01125,SUP-0090,2025-10-20,13,0,0,,ACCEPTED,INSP-110
QC-0008391,GR-0008391,MAT-00268,SUP-0024,2025-05-02,343,20,58309,DEF_PACKAGING,REJECTED,INSP-122
QC-0008392,GR-0008392,MAT-00095,SUP-0102,2026-01-19,18,0,0,,ACCEPTED,INSP-125
QC-0008393,GR-0008393,MAT-00323,SUP-0023,2025-11-01,11,0,0,,ACCEPTED,INSP-121
QC-0008394,GR-0008394,MAT-00876,SUP-0093,2025-09-18,14,4,285714,DEF_DIMENSIONAL,REJECTED,INSP-113
QC-0008395,GR-0008395,MAT-00041,SUP-0010,2025-12-04,62,3,48387,DEF_DIMENSIONAL,REJECTED,INSP-118
QC-0008396,GR-0008396,MAT-00060,SUP-0063,2026-02-05,276,29,105072,DEF_DIMENSIONAL,REJECTED,INSP-109
QC-0008397,GR-0008397,MAT-00793,SUP-0063,2026-02-10,178,21,117977,DEF_PACKAGING,REJECTED,INSP-103
QC-0008398,GR-0008398,MAT-00238,SUP-0103,2025-06-13,345,55,159420,DEF_METALLURGY,REJECTED,INSP-101
QC-0008399,GR-0008399,MAT-00244,SUP-0103,2025-06-12,16,3,187500,DEF_SURFACE,REJECTED,INSP-101
QC-0008400,GR-0008400,MAT-00312,SUP-0103,2025-06-11,17,3,176470,DEF_CONTAMINATION,REJECTED,INSP-123
QC-0008401,GR-0008401,MAT-01035,SUP-0042,2025-08-02,357,28,78431,DEF_METALLURGY,REJECTED,INSP-118
QC-0008402,GR-0008402,MAT-00747,SUP-0042,2025-08-05,10,0,0,,ACCEPTED,INSP-109
QC-0008403,GR-0008403,MAT-01155,SUP-0042,2025-08-03,16,1,62500,DEF_SURFACE,REJECTED,INSP-124
QC-0008404,GR-0008404,MAT-00089,SUP-0095,2025-08-05,426,9,21126,DEF_DIMENSIONAL,CONCESSION,INSP-125
QC-0008405,GR-0008405,MAT-00030,SUP-0041,2026-02-05,109,6,55045,DEF_METALLURGY,REJECTED,INSP-109
QC-0008406,GR-0008406,MAT-00045,SUP-0041,2026-02-06,683,73,106881,DEF_CONTAMINATION,REJECTED,INSP-111
QC-0008407,GR-0008407,MAT-00902,SUP-0063,2025-08-12,61,7,114754,DEF_METALLURGY,REJECTED,INSP-101
QC-0008408,GR-0008408,MAT-01070,SUP-0011,2025-12-26,265,25,94339,DEF_CONTAMINATION,REJECTED,INSP-111
QC-0008409,GR-0008409,MAT-01131,SUP-0062,2025-08-21,10,0,0,,ACCEPTED,INSP-125
QC-0008410,GR-0008410,MAT-00977,SUP-0094,2026-03-11,16,0,0,,ACCEPTED,INSP-123
QC-0008411,GR-0008411,MAT-00286,SUP-0094,2026-03-10,268,1,3731,DEF_SURFACE,CONCESSION,INSP-107
QC-0008412,GR-0008412,MAT-00049,SUP-0094,2026-03-09,205,1,4878,DEF_CONTAMINATION,CONCESSION,INSP-101
QC-0008413,GR-0008413,MAT-00110,SUP-0107,2025-11-24,17,2,117647,DEF_METALLURGY,REJECTED,INSP-119
QC-0008414,GR-0008414,MAT-00197,SUP-0077,2025-10-08,31,5,161290,DEF_ELECTRICAL,REJECTED,INSP-115
QC-0008415,GR-0008415,MAT-00624,SUP-0009,2025-09-24,13,0,0,,ACCEPTED,INSP-122
QC-0008416,GR-0008416,MAT-00927,SUP-0009,2025-09-30,587,116,197614,DEF_METALLURGY,REJECTED,INSP-122
QC-0008417,GR-0008417,MAT-00862,SUP-0009,2025-09-28,26,5,192307,DEF_DIMENSIONAL,REJECTED,INSP-111
QC-0008418,GR-0008418,MAT-00477,SUP-0087,2025-04-28,10,0,0,,ACCEPTED,INSP-123
QC-0008419,GR-0008419,MAT-00091,SUP-0087,2025-04-25,549,14,25500,DEF_PACKAGING,CONCESSION,INSP-113
QC-0008420,GR-0008420,MAT-00695,SUP-0087,2025-04-24,10,0,0,,ACCEPTED,INSP-121
QC-0008421,GR-0008421,MAT-00167,SUP-0046,2025-09-17,241,15,62240,DEF_ELECTRICAL,REJECTED,INSP-109
QC-0008422,GR-0008422,MAT-00007,SUP-0046,2025-09-16,33,0,0,,ACCEPTED,INSP-123
QC-0008423,GR-0008423,MAT-00881,SUP-0046,2025-09-18,22,4,181818,DEF_PACKAGING,REJECTED,INSP-105
QC-0008424,GR-0008424,MAT-00312,SUP-0046,2025-09-18,10,0,0,,ACCEPTED,INSP-120
QC-0008425,GR-0008425,MAT-01097,SUP-0095,2026-01-06,542,15,27675,DEF_METALLURGY,CONCESSION,INSP-121
QC-0008426,GR-0008426,MAT-00516,SUP-0095,2026-01-06,153,7,45751,DEF_METALLURGY,REJECTED,INSP-119
QC-0008427,GR-0008427,MAT-00908,SUP-0095,2026-01-05,70,2,28571,DEF_METALLURGY,CONCESSION,INSP-106
QC-0008428,GR-0008428,MAT-00488,SUP-0095,2026-01-05,10,0,0,,ACCEPTED,INSP-110
QC-0008429,GR-0008429,MAT-00361,SUP-0092,2025-12-10,87,6,68965,DEF_ELECTRICAL,REJECTED,INSP-114
QC-0008430,GR-0008430,MAT-01130,SUP-0092,2025-12-08,88,5,56818,DEF_DIMENSIONAL,REJECTED,INSP-125
QC-0008431,GR-0008431,MAT-00122,SUP-0092,2025-12-14,66,1,15151,DEF_ELECTRICAL,CONCESSION,INSP-118
QC-0008432,GR-0008432,MAT-00609,SUP-0083,2025-10-30,138,11,79710,DEF_ELECTRICAL,REJECTED,INSP-101
QC-0008433,GR-0008433,MAT-00378,SUP-0012,2026-01-27,559,58,103756,DEF_METALLURGY,REJECTED,INSP-109
QC-0008434,GR-0008434,MAT-00204,SUP-0111,2025-12-11,10,1,100000,DEF_PACKAGING,REJECTED,INSP-119
QC-0008435,GR-0008435,MAT-00544,SUP-0029,2025-12-19,142,14,98591,DEF_SURFACE,REJECTED,INSP-121
QC-0008436,GR-0008436,MAT-00038,SUP-0016,2025-09-13,15,0,0,,ACCEPTED,INSP-114
QC-0008437,GR-0008437,MAT-00863,SUP-0016,2025-09-15,132,6,45454,DEF_ELECTRICAL,REJECTED,INSP-116
QC-0008438,GR-0008438,MAT-00205,SUP-0018,2025-11-22,103,13,126213,DEF_DIMENSIONAL,REJECTED,INSP-111
QC-0008439,GR-0008439,MAT-00495,SUP-0018,2025-11-21,16,0,0,,ACCEPTED,INSP-116
QC-0008440,GR-0008440,MAT-01157,SUP-0018,2025-11-06,111,5,45045,DEF_PACKAGING,REJECTED,INSP-113
QC-0008441,GR-0008441,MAT-00359,SUP-0092,2025-11-25,294,19,64625,DEF_METALLURGY,REJECTED,INSP-122
QC-0008442,GR-0008442,MAT-00951,SUP-0092,2025-11-18,166,9,54216,DEF_DIMENSIONAL,REJECTED,INSP-114
QC-0008443,GR-0008443,MAT-00657,SUP-0104,2026-02-03,31,1,32258,DEF_CONTAMINATION,CONCESSION,INSP-123
QC-0008444,GR-0008444,MAT-00048,SUP-0012,2025-09-19,32,8,250000,DEF_DIMENSIONAL,REJECTED,INSP-124
QC-0008445,GR-0008445,MAT-00685,SUP-0012,2025-09-20,16,4,250000,DEF_SURFACE,REJECTED,INSP-122
QC-0008446,GR-0008446,MAT-00172,SUP-0051,2025-04-27,11,3,272727,DEF_CONTAMINATION,REJECTED,INSP-117
QC-0008447,GR-0008447,MAT-01000,SUP-0006,2025-12-03,52,1,19230,DEF_CONTAMINATION,CONCESSION,INSP-123
QC-0008448,GR-0008448,MAT-00078,SUP-0001,2025-09-03,82,29,353658,DEF_ELECTRICAL,REJECTED,INSP-110
QC-0008449,GR-0008449,MAT-00286,SUP-0002,2026-02-08,684,89,130116,DEF_CONTAMINATION,REJECTED,INSP-119
QC-0008450,GR-0008450,MAT-00309,SUP-0103,2025-08-31,73,5,68493,DEF_ELECTRICAL,REJECTED,INSP-123
QC-0008451,GR-0008451,MAT-00752,SUP-0052,2026-04-03,48,6,125000,DEF_DIMENSIONAL,REJECTED,INSP-104
QC-0008452,GR-0008452,MAT-00387,SUP-0052,2026-04-01,29,1,34482,DEF_SURFACE,CONCESSION,INSP-105
QC-0008453,GR-0008453,MAT-00474,SUP-0052,2026-04-01,11,1,90909,DEF_DIMENSIONAL,REJECTED,INSP-115
QC-0008454,GR-0008454,MAT-00449,SUP-0048,2026-02-06,24,1,41666,DEF_CONTAMINATION,REJECTED,INSP-124
QC-0008455,GR-0008455,MAT-01048,SUP-0043,2025-11-19,103,6,58252,DEF_METALLURGY,REJECTED,INSP-125
QC-0008456,GR-0008456,MAT-00042,SUP-0065,2026-03-26,14,1,71428,DEF_DIMENSIONAL,REJECTED,INSP-101
QC-0008457,GR-0008457,MAT-00186,SUP-0065,2026-03-22,139,19,136690,DEF_ELECTRICAL,REJECTED,INSP-120
QC-0008458,GR-0008458,MAT-00614,SUP-0019,2025-11-25,43,2,46511,DEF_ELECTRICAL,REJECTED,INSP-101
QC-0008459,GR-0008459,MAT-00895,SUP-0019,2025-11-25,125,18,144000,DEF_METALLURGY,REJECTED,INSP-116
QC-0008460,GR-0008460,MAT-00853,SUP-0019,2025-11-21,17,1,58823,DEF_ELECTRICAL,REJECTED,INSP-101
QC-0008461,GR-0008461,MAT-00517,SUP-0019,2025-11-27,45,3,66666,DEF_ELECTRICAL,REJECTED,INSP-114
QC-0008462,GR-0008462,MAT-00590,SUP-0101,2025-10-19,76,9,118421,DEF_ELECTRICAL,REJECTED,INSP-115
QC-0008463,GR-0008463,MAT-00981,SUP-0112,2025-11-20,68,4,58823,DEF_SURFACE,REJECTED,INSP-113
QC-0008464,GR-0008464,MAT-01136,SUP-0074,2025-12-19,718,56,77994,DEF_DIMENSIONAL,REJECTED,INSP-110
QC-0008465,GR-0008465,MAT-00175,SUP-0031,2025-09-13,476,96,201680,DEF_CONTAMINATION,REJECTED,INSP-120
QC-0008466,GR-0008466,MAT-00993,SUP-0031,2025-09-08,223,47,210762,DEF_SURFACE,REJECTED,INSP-124
QC-0008467,GR-0008467,MAT-00780,SUP-0012,2026-04-03,63,10,158730,DEF_PACKAGING,REJECTED,INSP-110
QC-0008468,GR-0008468,MAT-01065,SUP-0048,2026-01-29,347,15,43227,DEF_CONTAMINATION,REJECTED,INSP-103
QC-0008469,GR-0008469,MAT-01113,SUP-0048,2026-01-28,416,24,57692,DEF_PACKAGING,REJECTED,INSP-102
QC-0008470,GR-0008470,MAT-00108,SUP-0062,2026-01-25,242,25,103305,DEF_PACKAGING,REJECTED,INSP-105
QC-0008471,GR-0008471,MAT-00260,SUP-0110,2025-05-27,67,7,104477,DEF_PACKAGING,REJECTED,INSP-117
QC-0008472,GR-0008472,MAT-00288,SUP-0030,2026-01-17,10,3,300000,DEF_ELECTRICAL,REJECTED,INSP-107
QC-0008473,GR-0008473,MAT-00663,SUP-0042,2025-07-03,62,4,64516,DEF_SURFACE,REJECTED,INSP-104
QC-0008474,GR-0008474,MAT-00508,SUP-0042,2025-07-05,10,0,0,,ACCEPTED,INSP-121
QC-0008475,GR-0008475,MAT-01040,SUP-0042,2025-06-28,10,0,0,,ACCEPTED,INSP-111
QC-0008476,GR-0008476,MAT-00726,SUP-0110,2025-05-13,155,11,70967,DEF_METALLURGY,REJECTED,INSP-116
QC-0008477,GR-0008477,MAT-00519,SUP-0110,2025-05-18,10,2,200000,DEF_SURFACE,REJECTED,INSP-102
QC-0008478,GR-0008478,MAT-01058,SUP-0105,2025-12-06,162,4,24691,DEF_PACKAGING,CONCESSION,INSP-121
QC-0008479,GR-0008479,MAT-01185,SUP-0105,2025-12-09,10,0,0,,ACCEPTED,INSP-122
QC-0008480,GR-0008480,MAT-01174,SUP-0055,2025-10-24,55,1,18181,DEF_CONTAMINATION,CONCESSION,INSP-118
QC-0008481,GR-0008481,MAT-00136,SUP-0030,2026-01-07,12,3,250000,DEF_ELECTRICAL,REJECTED,INSP-103
QC-0008482,GR-0008482,MAT-00147,SUP-0004,2025-06-20,15,2,133333,DEF_PACKAGING,REJECTED,INSP-124
QC-0008483,GR-0008483,MAT-00388,SUP-0042,2025-11-15,10,1,100000,DEF_ELECTRICAL,REJECTED,INSP-102
QC-0008484,GR-0008484,MAT-00711,SUP-0042,2025-11-11,602,44,73089,DEF_PACKAGING,REJECTED,INSP-118
QC-0008485,GR-0008485,MAT-00801,SUP-0042,2025-11-14,13,0,0,,ACCEPTED,INSP-108
QC-0008486,GR-0008486,MAT-01126,SUP-0066,2025-07-29,361,30,83102,DEF_ELECTRICAL,REJECTED,INSP-123
QC-0008487,GR-0008487,MAT-00931,SUP-0066,2025-07-24,137,14,102189,DEF_ELECTRICAL,REJECTED,INSP-112
QC-0008488,GR-0008488,MAT-01144,SUP-0066,2025-07-21,91,14,153846,DEF_METALLURGY,REJECTED,INSP-114
QC-0008489,GR-0008489,MAT-00387,SUP-0076,2026-01-12,18,1,55555,DEF_METALLURGY,REJECTED,INSP-118
QC-0008490,GR-0008490,MAT-00216,SUP-0010,2026-01-15,65,3,46153,DEF_CONTAMINATION,REJECTED,INSP-107
QC-0008491,GR-0008491,MAT-00370,SUP-0104,2025-10-13,39,3,76923,DEF_PACKAGING,REJECTED,INSP-116
QC-0008492,GR-0008492,MAT-00715,SUP-0095,2025-06-01,10,0,0,,ACCEPTED,INSP-101
QC-0008493,GR-0008493,MAT-00413,SUP-0079,2025-09-17,10,0,0,,ACCEPTED,INSP-103
QC-0008494,GR-0008494,MAT-00500,SUP-0104,2025-11-27,25,0,0,,ACCEPTED,INSP-112
QC-0008495,GR-0008495,MAT-00674,SUP-0104,2025-11-20,117,11,94017,DEF_METALLURGY,REJECTED,INSP-114
QC-0008496,GR-0008496,MAT-00043,SUP-0104,2025-11-19,152,7,46052,DEF_ELECTRICAL,REJECTED,INSP-107
QC-0008497,GR-0008497,MAT-01105,SUP-0097,2026-01-24,64,3,46875,DEF_DIMENSIONAL,REJECTED,INSP-118
QC-0008498,GR-0008498,MAT-00736,SUP-0109,2025-03-26,174,2,11494,DEF_METALLURGY,CONCESSION,INSP-105
QC-0008499,GR-0008499,MAT-00410,SUP-0073,2026-03-13,58,5,86206,DEF_CONTAMINATION,REJECTED,INSP-109
QC-0008500,GR-0008500,MAT-00820,SUP-0097,2025-12-22,324,20,61728,DEF_METALLURGY,REJECTED,INSP-118
QC-0008501,GR-0008501,MAT-00935,SUP-0011,2025-09-08,26,2,76923,DEF_PACKAGING,REJECTED,INSP-120
QC-0008502,GR-0008502,MAT-00417,SUP-0011,2025-09-10,30,3,100000,DEF_CONTAMINATION,REJECTED,INSP-102
QC-0008503,GR-0008503,MAT-00802,SUP-0031,2025-07-06,267,57,213483,DEF_CONTAMINATION,REJECTED,INSP-108
QC-0008504,GR-0008504,MAT-00449,SUP-0031,2025-06-25,21,4,190476,DEF_SURFACE,REJECTED,INSP-120
QC-0008505,GR-0008505,MAT-00689,SUP-0062,2025-07-25,16,0,0,,ACCEPTED,INSP-106
QC-0008506,GR-0008506,MAT-00854,SUP-0062,2025-07-31,115,8,69565,DEF_SURFACE,REJECTED,INSP-104
QC-0008507,GR-0008507,MAT-00324,SUP-0007,2026-01-26,10,1,100000,DEF_DIMENSIONAL,REJECTED,INSP-105
QC-0008508,GR-0008508,MAT-00189,SUP-0112,2025-08-30,117,5,42735,DEF_ELECTRICAL,REJECTED,INSP-105
QC-0008509,GR-0008509,MAT-00938,SUP-0076,2025-06-02,32,4,125000,DEF_METALLURGY,REJECTED,INSP-117
QC-0008510,GR-0008510,MAT-00997,SUP-0076,2025-05-25,109,11,100917,DEF_DIMENSIONAL,REJECTED,INSP-115
QC-0008511,GR-0008511,MAT-00366,SUP-0076,2025-05-31,10,3,300000,DEF_DIMENSIONAL,REJECTED,INSP-119
QC-0008512,GR-0008512,MAT-00574,SUP-0065,2026-02-03,20,1,50000,DEF_SURFACE,REJECTED,INSP-111
QC-0008513,GR-0008513,MAT-00794,SUP-0065,2026-02-03,25,4,160000,DEF_DIMENSIONAL,REJECTED,INSP-115
QC-0008514,GR-0008514,MAT-00935,SUP-0065,2026-02-08,25,4,160000,DEF_DIMENSIONAL,REJECTED,INSP-117
QC-0008515,GR-0008515,MAT-00892,SUP-0065,2026-02-05,11,2,181818,DEF_CONTAMINATION,REJECTED,INSP-110
QC-0008516,GR-0008516,MAT-00817,SUP-0042,2025-12-22,37,1,27027,DEF_METALLURGY,CONCESSION,INSP-116
QC-0008517,GR-0008517,MAT-00822,SUP-0043,2025-10-30,11,1,90909,DEF_DIMENSIONAL,REJECTED,INSP-107
QC-0008518,GR-0008518,MAT-00355,SUP-0067,2025-10-16,24,2,83333,DEF_CONTAMINATION,REJECTED,INSP-104
QC-0008519,GR-0008519,MAT-00157,SUP-0067,2025-10-06,21,2,95238,DEF_PACKAGING,REJECTED,INSP-123
QC-0008520,GR-0008520,MAT-01005,SUP-0067,2025-10-11,602,66,109634,DEF_CONTAMINATION,REJECTED,INSP-102
QC-0008521,GR-0008521,MAT-00748,SUP-0021,2025-08-22,45,0,0,,ACCEPTED,INSP-115
QC-0008522,GR-0008522,MAT-00930,SUP-0116,2026-01-08,16,1,62500,DEF_PACKAGING,REJECTED,INSP-123
QC-0008523,GR-0008523,MAT-01078,SUP-0116,2026-01-05,21,0,0,,ACCEPTED,INSP-109
QC-0008524,GR-0008524,MAT-00844,SUP-0006,2025-07-14,129,3,23255,DEF_METALLURGY,CONCESSION,INSP-124
QC-0008525,GR-0008525,MAT-00535,SUP-0084,2025-12-30,97,7,72164,DEF_CONTAMINATION,REJECTED,INSP-122
QC-0008526,GR-0008526,MAT-00204,SUP-0084,2025-12-26,19,0,0,,ACCEPTED,INSP-114
QC-0008527,GR-0008527,MAT-00843,SUP-0084,2026-01-04,334,14,41916,DEF_DIMENSIONAL,REJECTED,INSP-124
QC-0008528,GR-0008528,MAT-00084,SUP-0110,2025-10-26,169,14,82840,DEF_METALLURGY,REJECTED,INSP-107
QC-0008529,GR-0008529,MAT-00476,SUP-0082,2026-01-01,130,22,169230,DEF_METALLURGY,REJECTED,INSP-120
QC-0008530,GR-0008530,MAT-00790,SUP-0011,2025-09-13,156,11,70512,DEF_PACKAGING,REJECTED,INSP-120
QC-0008531,GR-0008531,MAT-00928,SUP-0096,2026-03-07,24,1,41666,DEF_SURFACE,REJECTED,INSP-106
QC-0008532,GR-0008532,MAT-00234,SUP-0092,2025-11-26,10,1,100000,DEF_PACKAGING,REJECTED,INSP-110
QC-0008533,GR-0008533,MAT-00941,SUP-0092,2025-11-20,33,0,0,,ACCEPTED,INSP-125
QC-0008534,GR-0008534,MAT-00306,SUP-0047,2025-11-30,21,0,0,,ACCEPTED,INSP-102
QC-0008535,GR-0008535,MAT-00025,SUP-0047,2025-12-01,370,3,8108,DEF_DIMENSIONAL,CONCESSION,INSP-102
QC-0008536,GR-0008536,MAT-00990,SUP-0047,2025-12-01,16,0,0,,ACCEPTED,INSP-125
QC-0008537,GR-0008537,MAT-01190,SUP-0099,2025-09-09,99,2,20202,DEF_DIMENSIONAL,CONCESSION,INSP-112
QC-0008538,GR-0008538,MAT-00141,SUP-0096,2025-07-25,24,4,166666,DEF_METALLURGY,REJECTED,INSP-113
QC-0008539,GR-0008539,MAT-00008,SUP-0096,2025-07-29,11,1,90909,DEF_PACKAGING,REJECTED,INSP-123
QC-0008540,GR-0008540,MAT-01149,SUP-0096,2025-07-25,82,2,24390,DEF_PACKAGING,CONCESSION,INSP-117
QC-0008541,GR-0008541,MAT-00350,SUP-0096,2025-05-31,10,0,0,,ACCEPTED,INSP-103
QC-0008542,GR-0008542,MAT-00847,SUP-0097,2026-02-10,417,36,86330,DEF_PACKAGING,REJECTED,INSP-120
QC-0008543,GR-0008543,MAT-00816,SUP-0097,2026-02-09,39,1,25641,DEF_SURFACE,CONCESSION,INSP-109
QC-0008544,GR-0008544,MAT-00376,SUP-0097,2026-02-09,329,28,85106,DEF_SURFACE,REJECTED,INSP-120
QC-0008545,GR-0008545,MAT-00727,SUP-0081,2025-08-20,48,6,125000,DEF_DIMENSIONAL,REJECTED,INSP-112
QC-0008546,GR-0008546,MAT-00412,SUP-0023,2026-01-11,147,1,6802,DEF_SURFACE,CONCESSION,INSP-124
QC-0008547,GR-0008547,MAT-00543,SUP-0023,2026-01-11,10,0,0,,ACCEPTED,INSP-113
QC-0008548,GR-0008548,MAT-01184,SUP-0023,2026-01-13,57,0,0,,ACCEPTED,INSP-112
QC-0008549,GR-0008549,MAT-00384,SUP-0023,2026-01-13,61,2,32786,DEF_METALLURGY,CONCESSION,INSP-112
QC-0008550,GR-0008550,MAT-00160,SUP-0105,2025-10-24,184,3,16304,DEF_CONTAMINATION,CONCESSION,INSP-105
QC-0008551,GR-0008551,MAT-00911,SUP-0105,2025-10-21,36,0,0,,ACCEPTED,INSP-107
QC-0008552,GR-0008552,MAT-00608,SUP-0044,2025-12-09,120,15,125000,DEF_PACKAGING,REJECTED,INSP-125
QC-0008553,GR-0008553,MAT-00537,SUP-0043,2025-12-03,357,30,84033,DEF_SURFACE,REJECTED,INSP-122
QC-0008554,GR-0008554,MAT-00960,SUP-0043,2025-11-25,60,6,100000,DEF_PACKAGING,REJECTED,INSP-109
