allocation_id,work_order_id,material_id,required_quantity,allocated_quantity,shortage_quantity
ALC-0007443,WO-2025-001239,MAT-00588,4698,4698,0
ALC-0007444,WO-2025-001239,MAT-00428,2774,2774,0
ALC-0007445,WO-2025-001239,MAT-00722,1837,1837,0
ALC-0007446,WO-2025-001239,MAT-00622,3772,3772,0
ALC-0007447,WO-2025-001239,MAT-01120,2385,2385,0
ALC-0007448,WO-2025-001239,MAT-00891,1118,1118,0
ALC-0007449,WO-2025-001239,MAT-00002,4489,4489,0
ALC-0007450,WO-2025-001239,MAT-00294,4534,4534,0
ALC-0007451,WO-2025-001240,MAT-00725,195,195,0
ALC-0007452,WO-2025-001240,MAT-00470,240,240,0
ALC-0007453,WO-2025-001240,MAT-00909,119,119,0
ALC-0007454,WO-2025-001240,MAT-01080,214,214,0
ALC-0007455,WO-2025-001240,MAT-00828,154,154,0
ALC-0007456,WO-2025-001241,MAT-00406,1052,1052,0
ALC-0007457,WO-2025-001241,MAT-00656,2692,2692,0
ALC-0007458,WO-2025-001241,MAT-00495,3473,3473,0
ALC-0007459,WO-2025-001241,MAT-00092,2833,2833,0
ALC-0007460,WO-2025-001241,MAT-00374,4129,4129,0
ALC-0007461,WO-2025-001242,MAT-00018,492,492,0
ALC-0007462,WO-2025-001242,MAT-00028,255,255,0
ALC-0007463,WO-2025-001242,MAT-01026,264,264,0
ALC-0007464,WO-2025-001242,MAT-00711,251,251,0
ALC-0007465,WO-2025-001242,MAT-00974,231,231,0
ALC-0007466,WO-2025-001243,MAT-01011,3690,3690,0
ALC-0007467,WO-2025-001243,MAT-00436,2421,2421,0
ALC-0007468,WO-2025-001243,MAT-00426,1553,1553,0
ALC-0007469,WO-2025-001243,MAT-01154,1222,1222,0
ALC-0007470,WO-2025-001243,MAT-01169,2935,2935,0
ALC-0007471,WO-2025-001244,MAT-00089,1108,1108,0
ALC-0007472,WO-2025-001244,MAT-00896,627,627,0
ALC-0007473,WO-2025-001244,MAT-00753,983,983,0
ALC-0007474,WO-2025-001244,MAT-00546,1947,1947,0
ALC-0007475,WO-2025-001244,MAT-00448,605,605,0
ALC-0007476,WO-2025-001244,MAT-01099,2044,2044,0
ALC-0007477,WO-2025-001244,MAT-00224,1074,1074,0
ALC-0007478,WO-2025-001245,MAT-00837,868,868,0
ALC-0007479,WO-2025-001245,MAT-00367,539,539,0
ALC-0007480,WO-2025-001245,MAT-00786,824,824,0
ALC-0007481,WO-2025-001245,MAT-00776,668,668,0
ALC-0007482,WO-2025-001245,MAT-00228,731,731,0
ALC-0007483,WO-2025-001245,MAT-00546,1067,1067,0
ALC-0007484,WO-2025-001246,MAT-00759,2350,2350,0
ALC-0007485,WO-2025-001246,MAT-00230,1236,1236,0
ALC-0007486,WO-2025-001246,MAT-00854,1048,1048,0
ALC-0007487,WO-2025-001246,MAT-00860,2333,2333,0
ALC-0007488,WO-2025-001247,MAT-00615,95,95,0
ALC-0007489,WO-2025-001247,MAT-00502,154,154,0
ALC-0007490,WO-2025-001247,MAT-00247,119,119,0
ALC-0007491,WO-2025-001247,MAT-00862,126,126,0
ALC-0007492,WO-2025-001247,MAT-00461,236,236,0
ALC-0007493,WO-2025-001247,MAT-00322,230,230,0
ALC-0007494,WO-2025-001247,MAT-01198,51,51,0
ALC-0007495,WO-2025-001248,MAT-01126,1372,1372,0
ALC-0007496,WO-2025-001248,MAT-00092,2646,2646,0
ALC-0007497,WO-2025-001248,MAT-00533,3156,3156,0
ALC-0007498,WO-2025-001248,MAT-00577,4993,4993,0
ALC-0007499,WO-2025-001248,MAT-00400,2872,2872,0
ALC-0007500,WO-2025-001248,MAT-00343,3696,3696,0
ALC-0007501,WO-2025-001249,MAT-00468,304,304,0
ALC-0007502,WO-2025-001249,MAT-00157,1153,1153,0
ALC-0007503,WO-2025-001249,MAT-00477,751,751,0
ALC-0007504,WO-2025-001249,MAT-00877,567,567,0
ALC-0007505,WO-2025-001249,MAT-00179,1177,1177,0
ALC-0007506,WO-2025-001249,MAT-00770,560,560,0
ALC-0007507,WO-2025-001250,MAT-00156,623,623,0
ALC-0007508,WO-2025-001250,MAT-00564,570,570,0
ALC-0007509,WO-2025-001250,MAT-00951,489,489,0
ALC-0007510,WO-2025-001250,MAT-00842,946,946,0
ALC-0007511,WO-2025-001250,MAT-00409,469,469,0
ALC-0007512,WO-2025-001250,MAT-00100,285,285,0
ALC-0007513,WO-2025-001250,MAT-00857,850,850,0
ALC-0007514,WO-2025-001251,MAT-00612,982,982,0
ALC-0007515,WO-2025-001251,MAT-00701,1007,1007,0
ALC-0007516,WO-2025-001251,MAT-01071,974,974,0
ALC-0007517,WO-2025-001251,MAT-00269,1131,1131,0
ALC-0007518,WO-2025-001251,MAT-00015,554,554,0
ALC-0007519,WO-2025-001251,MAT-00475,512,512,0
ALC-0007520,WO-2025-001251,MAT-00985,370,370,0
ALC-0007521,WO-2025-001252,MAT-00333,395,395,0
ALC-0007522,WO-2025-001252,MAT-00050,399,399,0
ALC-0007523,WO-2025-001252,MAT-00652,348,348,0
ALC-0007524,WO-2025-001252,MAT-00165,247,247,0
ALC-0007525,WO-2025-001252,MAT-00866,113,113,0
ALC-0007526,WO-2025-001252,MAT-00521,199,199,0
ALC-0007527,WO-2025-001253,MAT-00519,698,698,0
ALC-0007528,WO-2025-001253,MAT-00372,584,584,0
ALC-0007529,WO-2025-001253,MAT-01012,791,791,0
ALC-0007530,WO-2025-001253,MAT-01142,651,651,0
ALC-0007531,WO-2025-001254,MAT-00252,510,510,0
ALC-0007532,WO-2025-001254,MAT-00913,534,534,0
ALC-0007533,WO-2025-001254,MAT-00605,1356,1356,0
ALC-0007534,WO-2025-001254,MAT-00873,809,809,0
ALC-0007535,WO-2025-001255,MAT-00421,2828,2828,0
ALC-0007536,WO-2025-001255,MAT-00502,4227,4227,0
ALC-0007537,WO-2025-001255,MAT-00112,4425,4425,0
ALC-0007538,WO-2025-001255,MAT-00029,1754,1754,0
ALC-0007539,WO-2025-001255,MAT-00581,2215,2215,0
ALC-0007540,WO-2025-001255,MAT-00154,4499,4499,0
ALC-0007541,WO-2025-001256,MAT-00476,345,345,0
ALC-0007542,WO-2025-001256,MAT-00368,1102,1102,0
ALC-0007543,WO-2025-001256,MAT-00555,522,522,0
ALC-0007544,WO-2025-001256,MAT-00211,1182,1182,0
ALC-0007545,WO-2025-001256,MAT-00280,504,504,0
ALC-0007546,WO-2025-001257,MAT-01004,1503,1503,0
ALC-0007547,WO-2025-001257,MAT-00552,3027,3027,0
ALC-0007548,WO-2025-001257,MAT-00062,3344,3344,0
ALC-0007549,WO-2025-001257,MAT-00889,4771,4771,0
ALC-0007550,WO-2025-001257,MAT-01130,2521,2521,0
ALC-0007551,WO-2025-001257,MAT-00826,1725,1725,0
ALC-0007552,WO-2025-001257,MAT-00354,4497,4497,0
ALC-0007553,WO-2025-001258,MAT-00069,4690,1034,3656
ALC-0007554,WO-2025-001258,MAT-00095,3087,862,2225
ALC-0007555,WO-2025-001258,MAT-00694,1059,377,682
ALC-0007556,WO-2025-001258,MAT-01112,4003,644,3359
ALC-0007557,WO-2025-001258,MAT-00912,4525,1465,3060
ALC-0007558,WO-2025-001259,MAT-01163,366,366,0
ALC-0007559,WO-2025-001259,MAT-00719,384,384,0
ALC-0007560,WO-2025-001259,MAT-00759,255,255,0
ALC-0007561,WO-2025-001259,MAT-00553,388,388,0
ALC-0007562,WO-2025-001259,MAT-00427,234,234,0
ALC-0007563,WO-2025-001259,MAT-00067,392,392,0
ALC-0007564,WO-2025-001260,MAT-00854,578,578,0
ALC-0007565,WO-2025-001260,MAT-00142,670,670,0
ALC-0007566,WO-2025-001260,MAT-00009,761,761,0
ALC-0007567,WO-2025-001260,MAT-00723,504,504,0
ALC-0007568,WO-2025-001260,MAT-00636,547,547,0
ALC-0007569,WO-2025-001260,MAT-00161,1205,1205,0
ALC-0007570,WO-2025-001260,MAT-00830,860,860,0
ALC-0007571,WO-2025-001260,MAT-00995,625,625,0
ALC-0007572,WO-2025-001261,MAT-00362,1087,1087,0
ALC-0007573,WO-2025-001261,MAT-01111,787,787,0
ALC-0007574,WO-2025-001261,MAT-01083,382,382,0
ALC-0007575,WO-2025-001261,MAT-00816,780,780,0
ALC-0007576,WO-2025-001261,MAT-00760,830,830,0
ALC-0007577,WO-2025-001261,MAT-00305,1158,1158,0
ALC-0007578,WO-2025-001262,MAT-01086,1342,1342,0
ALC-0007579,WO-2025-001262,MAT-00791,2470,2470,0
ALC-0007580,WO-2025-001262,MAT-00505,826,826,0
ALC-0007581,WO-2025-001262,MAT-00543,1463,1463,0
ALC-0007582,WO-2025-001262,MAT-01021,1569,1569,0
ALC-0007583,WO-2025-001262,MAT-01032,1051,1051,0
ALC-0007584,WO-2025-001262,MAT-00712,1180,1180,0
ALC-0007585,WO-2025-001262,MAT-01101,1573,1573,0
ALC-0007586,WO-2025-001263,MAT-00567,639,639,0
ALC-0007587,WO-2025-001263,MAT-01081,1071,1071,0
ALC-0007588,WO-2025-001263,MAT-00357,517,517,0
ALC-0007589,WO-2025-001263,MAT-00235,1495,1495,0
ALC-0007590,WO-2025-001264,MAT-00665,732,732,0
ALC-0007591,WO-2025-001264,MAT-00008,383,383,0
ALC-0007592,WO-2025-001264,MAT-00674,487,487,0
ALC-0007593,WO-2025-001264,MAT-00699,309,309,0
ALC-0007594,WO-2025-001264,MAT-01067,1168,1168,0
ALC-0007595,WO-2025-001264,MAT-00977,655,655,0
ALC-0007596,WO-2025-001264,MAT-01087,439,439,0
ALC-0007597,WO-2025-001265,MAT-00601,331,331,0
ALC-0007598,WO-2025-001265,MAT-00026,1226,1226,0
ALC-0007599,WO-2025-001265,MAT-01041,549,549,0
ALC-0007600,WO-2025-001265,MAT-00329,884,884,0
ALC-0007601,WO-2025-001265,MAT-00104,636,636,0
ALC-0007602,WO-2025-001266,MAT-00533,1231,1231,0
ALC-0007603,WO-2025-001266,MAT-00096,2231,2231,0
ALC-0007604,WO-2025-001266,MAT-00935,4687,4687,0
ALC-0007605,WO-2025-001266,MAT-00433,2039,2039,0
ALC-0007606,WO-2025-001266,MAT-00974,1040,1040,0
ALC-0007607,WO-2025-001266,MAT-00616,1875,1875,0
ALC-0007608,WO-2025-001267,MAT-00561,2054,758,1296
ALC-0007609,WO-2025-001267,MAT-00494,1501,437,1064
ALC-0007610,WO-2025-001267,MAT-00433,780,236,544
ALC-0007611,WO-2025-001267,MAT-00452,2202,300,1902
ALC-0007612,WO-2025-001268,MAT-00476,958,958,0
ALC-0007613,WO-2025-001268,MAT-00231,1750,1750,0
ALC-0007614,WO-2025-001268,MAT-00252,1211,1211,0
ALC-0007615,WO-2025-001268,MAT-00259,1026,1026,0
ALC-0007616,WO-2025-001269,MAT-00437,133,133,0
ALC-0007617,WO-2025-001269,MAT-00883,337,337,0
ALC-0007618,WO-2025-001269,MAT-00852,188,188,0
ALC-0007619,WO-2025-001269,MAT-00862,136,136,0
ALC-0007620,WO-2025-001269,MAT-00254,453,453,0
ALC-0007621,WO-2025-001269,MAT-00923,164,164,0
ALC-0007622,WO-2025-001270,MAT-00477,77,77,0
ALC-0007623,WO-2025-001270,MAT-01046,196,196,0
ALC-0007624,WO-2025-001270,MAT-01147,62,62,0
ALC-0007625,WO-2025-001270,MAT-01080,68,68,0
ALC-0007626,WO-2025-001270,MAT-00192,68,68,0
ALC-0007627,WO-2025-001270,MAT-01187,237,237,0
ALC-0007628,WO-2025-001270,MAT-01099,101,101,0
ALC-0007629,WO-2025-001270,MAT-00730,227,227,0
ALC-0007630,WO-2025-001271,MAT-00310,760,760,0
ALC-0007631,WO-2025-001271,MAT-00866,2480,2480,0
ALC-0007632,WO-2025-001271,MAT-00669,1778,1778,0
ALC-0007633,WO-2025-001271,MAT-00710,629,629,0
ALC-0007634,WO-2025-001271,MAT-00321,627,627,0
ALC-0007635,WO-2025-001272,MAT-00252,1062,1062,0
ALC-0007636,WO-2025-001272,MAT-00164,1017,1017,0
ALC-0007637,WO-2025-001272,MAT-00679,2369,2369,0
ALC-0007638,WO-2025-001272,MAT-00017,1947,1947,0
ALC-0007639,WO-2025-001272,MAT-00681,2032,2032,0
ALC-0007640,WO-2025-001272,MAT-00491,2319,2319,0
ALC-0007641,WO-2025-001273,MAT-00824,50,50,0
ALC-0007642,WO-2025-001273,MAT-00444,78,78,0
ALC-0007643,WO-2025-001273,MAT-00876,128,128,0
ALC-0007644,WO-2025-001273,MAT-00435,186,186,0
ALC-0007645,WO-2025-001273,MAT-01130,86,86,0
ALC-0007646,WO-2025-001273,MAT-00152,249,249,0
ALC-0007647,WO-2025-001273,MAT-00744,239,239,0
ALC-0007648,WO-2025-001273,MAT-00964,104,104,0
ALC-0007649,WO-2025-001274,MAT-00310,284,284,0
ALC-0007650,WO-2025-001274,MAT-01096,165,165,0
ALC-0007651,WO-2025-001274,MAT-01170,215,215,0
ALC-0007652,WO-2025-001274,MAT-00477,444,444,0
ALC-0007653,WO-2025-001275,MAT-00665,1556,1556,0
ALC-0007654,WO-2025-001275,MAT-00741,1250,1250,0
ALC-0007655,WO-2025-001275,MAT-00131,581,581,0
ALC-0007656,WO-2025-001275,MAT-00203,1196,1196,0
ALC-0007657,WO-2025-001275,MAT-00696,2492,2492,0
ALC-0007658,WO-2025-001276,MAT-00113,107,107,0
ALC-0007659,WO-2025-001276,MAT-01138,103,103,0
ALC-0007660,WO-2025-001276,MAT-00445,149,149,0
ALC-0007661,WO-2025-001276,MAT-00106,174,174,0
ALC-0007662,WO-2025-001276,MAT-00502,72,72,0
ALC-0007663,WO-2025-001276,MAT-00800,67,67,0
ALC-0007664,WO-2025-001276,MAT-01183,151,151,0
ALC-0007665,WO-2025-001276,MAT-00678,141,141,0
ALC-0007666,WO-2025-001277,MAT-01011,2889,2889,0
ALC-0007667,WO-2025-001277,MAT-01191,4204,4204,0
ALC-0007668,WO-2025-001277,MAT-00992,4307,4307,0
ALC-0007669,WO-2025-001277,MAT-00674,2999,2999,0
ALC-0007670,WO-2025-001277,MAT-00265,3805,3805,0
ALC-0007671,WO-2025-001277,MAT-01033,2855,2855,0
ALC-0007672,WO-2025-001277,MAT-01184,1891,1891,0
ALC-0007673,WO-2025-001277,MAT-00792,4503,4503,0
ALC-0007674,WO-2025-001278,MAT-01020,310,310,0
ALC-0007675,WO-2025-001278,MAT-00901,232,232,0
ALC-0007676,WO-2025-001278,MAT-00084,320,320,0
ALC-0007677,WO-2025-001278,MAT-00782,369,369,0
ALC-0007678,WO-2025-001278,MAT-00892,176,176,0
ALC-0007679,WO-2025-001278,MAT-00522,391,391,0
ALC-0007680,WO-2025-001279,MAT-00050,454,454,0
ALC-0007681,WO-2025-001279,MAT-00978,172,172,0
ALC-0007682,WO-2025-001279,MAT-00753,277,277,0
ALC-0007683,WO-2025-001279,MAT-00236,230,230,0
ALC-0007684,WO-2025-001279,MAT-00215,326,326,0
ALC-0007685,WO-2025-001280,MAT-00936,995,995,0
ALC-0007686,WO-2025-001280,MAT-00635,2142,2142,0
ALC-0007687,WO-2025-001280,MAT-00697,1977,1977,0
ALC-0007688,WO-2025-001280,MAT-00064,2214,2214,0
ALC-0007689,WO-2025-001280,MAT-00034,2093,2093,0
ALC-0007690,WO-2025-001281,MAT-00473,4778,4778,0
ALC-0007691,WO-2025-001281,MAT-00712,1122,1122,0
ALC-0007692,WO-2025-001281,MAT-01145,4945,4945,0
ALC-0007693,WO-2025-001281,MAT-00437,1471,1471,0
ALC-0007694,WO-2025-001281,MAT-00076,2315,2315,0
ALC-0007695,WO-2025-001282,MAT-00501,255,255,0
ALC-0007696,WO-2025-001282,MAT-01031,176,176,0
ALC-0007697,WO-2025-001282,MAT-00427,321,321,0
ALC-0007698,WO-2025-001282,MAT-00578,144,144,0
ALC-0007699,WO-2025-001282,MAT-00556,221,221,0
ALC-0007700,WO-2025-001282,MAT-00920,221,221,0
ALC-0007701,WO-2025-001282,MAT-01151,421,421,0
ALC-0007702,WO-2025-001283,MAT-00886,975,975,0
ALC-0007703,WO-2025-001283,MAT-01178,999,999,0
ALC-0007704,WO-2025-001283,MAT-00533,1127,1127,0
ALC-0007705,WO-2025-001283,MAT-01094,580,580,0
ALC-0007706,WO-2025-001284,MAT-01036,2415,2415,0
ALC-0007707,WO-2025-001284,MAT-00289,1247,1247,0
ALC-0007708,WO-2025-001284,MAT-00021,1181,1181,0
ALC-0007709,WO-2025-001284,MAT-00611,2491,2491,0
ALC-0007710,WO-2025-001284,MAT-00055,2361,2361,0
ALC-0007711,WO-2025-001284,MAT-00416,814,814,0
ALC-0007712,WO-2025-001284,MAT-00878,690,690,0
ALC-0007713,WO-2025-001284,MAT-01157,1456,1456,0
ALC-0007714,WO-2025-001285,MAT-00845,911,911,0
ALC-0007715,WO-2025-001285,MAT-00190,766,766,0
ALC-0007716,WO-2025-001285,MAT-00473,981,981,0
ALC-0007717,WO-2025-001285,MAT-00246,1249,1249,0
ALC-0007718,WO-2025-001285,MAT-01073,463,463,0
ALC-0007719,WO-2025-001285,MAT-00306,380,380,0
ALC-0007720,WO-2025-001286,MAT-00655,553,553,0
ALC-0007721,WO-2025-001286,MAT-00106,1666,1666,0
ALC-0007722,WO-2025-001286,MAT-00122,1875,1875,0
ALC-0007723,WO-2025-001286,MAT-01059,824,824,0
ALC-0007724,WO-2025-001286,MAT-00959,717,717,0
ALC-0007725,WO-2025-001287,MAT-00491,131,131,0
ALC-0007726,WO-2025-001287,MAT-01152,106,106,0
ALC-0007727,WO-2025-001287,MAT-00447,142,142,0
ALC-0007728,WO-2025-001287,MAT-00891,153,153,0
ALC-0007729,WO-2025-001288,MAT-00156,905,905,0
ALC-0007730,WO-2025-001288,MAT-00869,2229,2229,0
ALC-0007731,WO-2025-001288,MAT-01153,2411,2411,0
ALC-0007732,WO-2025-001288,MAT-00589,1346,1346,0
ALC-0007733,WO-2025-001288,MAT-00097,1441,1441,0
ALC-0007734,WO-2025-001288,MAT-00069,2272,2272,0
ALC-0007735,WO-2025-001288,MAT-00913,2427,2427,0
ALC-0007736,WO-2025-001289,MAT-00229,1684,1684,0
ALC-0007737,WO-2025-001289,MAT-00892,1580,1580,0
ALC-0007738,WO-2025-001289,MAT-00937,1349,1349,0
ALC-0007739,WO-2025-001289,MAT-00952,1241,1241,0
ALC-0007740,WO-2025-001289,MAT-00672,1447,1447,0
ALC-0007741,WO-2025-001289,MAT-00871,2188,2188,0
ALC-0007742,WO-2025-001289,MAT-00734,1058,1058,0
ALC-0007743,WO-2025-001289,MAT-00854,2499,2499,0
ALC-0007744,WO-2025-001290,MAT-00368,468,468,0
ALC-0007745,WO-2025-001290,MAT-01102,463,463,0
ALC-0007746,WO-2025-001290,MAT-00427,486,486,0
ALC-0007747,WO-2025-001290,MAT-00564,245,245,0
ALC-0007748,WO-2025-001290,MAT-00773,322,322,0
ALC-0007749,WO-2025-001290,MAT-00017,274,274,0
ALC-0007750,WO-2025-001291,MAT-00930,964,964,0
ALC-0007751,WO-2025-001291,MAT-00951,646,646,0
ALC-0007752,WO-2025-001291,MAT-00034,758,758,0
ALC-0007753,WO-2025-001291,MAT-00369,845,845,0
ALC-0007754,WO-2025-001291,MAT-00990,666,666,0
ALC-0007755,WO-2025-001292,MAT-00024,1774,1774,0
ALC-0007756,WO-2025-001292,MAT-00126,1667,1667,0
ALC-0007757,WO-2025-001292,MAT-00457,1696,1696,0
ALC-0007758,WO-2025-001292,MAT-00739,1336,1336,0
ALC-0007759,WO-2025-001292,MAT-00296,778,778,0
ALC-0007760,WO-2025-001292,MAT-00467,2360,2360,0
ALC-0007761,WO-2025-001293,MAT-00147,654,654,0
ALC-0007762,WO-2025-001293,MAT-00397,1226,1226,0
ALC-0007763,WO-2025-001293,MAT-00359,947,947,0
ALC-0007764,WO-2025-001293,MAT-00118,874,874,0
ALC-0007765,WO-2025-001293,MAT-00339,407,407,0
ALC-0007766,WO-2025-001294,MAT-00965,1153,1153,0
ALC-0007767,WO-2025-001294,MAT-00031,1041,1041,0
ALC-0007768,WO-2025-001294,MAT-00912,1306,1306,0
ALC-0007769,WO-2025-001294,MAT-01179,1617,1617,0
ALC-0007770,WO-2025-001294,MAT-00620,986,986,0
ALC-0007771,WO-2025-001294,MAT-00205,2270,2270,0
ALC-0007772,WO-2025-001294,MAT-01097,2364,2364,0
ALC-0007773,WO-2025-001295,MAT-00599,1289,1289,0
ALC-0007774,WO-2025-001295,MAT-00963,804,804,0
ALC-0007775,WO-2025-001295,MAT-00775,2358,2358,0
ALC-0007776,WO-2025-001295,MAT-00618,842,842,0
ALC-0007777,WO-2025-001295,MAT-00220,2337,2337,0
ALC-0007778,WO-2025-001295,MAT-00299,1692,1692,0
ALC-0007779,WO-2025-001295,MAT-00826,1264,1264,0
ALC-0007780,WO-2025-001296,MAT-00941,4837,4837,0
ALC-0007781,WO-2025-001296,MAT-00949,1976,1976,0
ALC-0007782,WO-2025-001296,MAT-00154,4325,4325,0
ALC-0007783,WO-2025-001296,MAT-00297,1964,1964,0
ALC-0007784,WO-2025-001297,MAT-00162,102,102,0
ALC-0007785,WO-2025-001297,MAT-00477,89,89,0
ALC-0007786,WO-2025-001297,MAT-00966,249,249,0
ALC-0007787,WO-2025-001297,MAT-01198,118,118,0
ALC-0007788,WO-2025-001298,MAT-00424,3441,3441,0
ALC-0007789,WO-2025-001298,MAT-00850,4404,4404,0
ALC-0007790,WO-2025-001298,MAT-01162,1716,1716,0
ALC-0007791,WO-2025-001298,MAT-00782,1029,1029,0
ALC-0007792,WO-2025-001298,MAT-00613,1695,1695,0
ALC-0007793,WO-2025-001299,MAT-00908,148,148,0
ALC-0007794,WO-2025-001299,MAT-00836,81,81,0
ALC-0007795,WO-2025-001299,MAT-00145,236,236,0
ALC-0007796,WO-2025-001299,MAT-00589,233,233,0
ALC-0007797,WO-2025-001299,MAT-00492,187,187,0
ALC-0007798,WO-2025-001299,MAT-00649,84,84,0
ALC-0007799,WO-2025-001300,MAT-00145,1105,1105,0
ALC-0007800,WO-2025-001300,MAT-00797,4990,4990,0
ALC-0007801,WO-2025-001300,MAT-00614,2431,2431,0
ALC-0007802,WO-2025-001300,MAT-00867,3663,3663,0
ALC-0007803,WO-2025-001300,MAT-00826,3436,3436,0
ALC-0007804,WO-2025-001300,MAT-01023,3521,3521,0
ALC-0007805,WO-2025-001301,MAT-00170,3357,3357,0
ALC-0007806,WO-2025-001301,MAT-00989,3044,3044,0
ALC-0007807,WO-2025-001301,MAT-00336,2048,2048,0
ALC-0007808,WO-2025-001301,MAT-00508,1891,1891,0
ALC-0007809,WO-2025-001301,MAT-00555,3338,3338,0
ALC-0007810,WO-2025-001302,MAT-01133,246,246,0
ALC-0007811,WO-2025-001302,MAT-00998,215,215,0
ALC-0007812,WO-2025-001302,MAT-00742,203,203,0
ALC-0007813,WO-2025-001302,MAT-00107,62,62,0
ALC-0007814,WO-2025-001302,MAT-00957,58,58,0
ALC-0007815,WO-2025-001302,MAT-01056,111,111,0
ALC-0007816,WO-2025-001302,MAT-00132,148,148,0
ALC-0007817,WO-2025-001303,MAT-00224,1013,1013,0
ALC-0007818,WO-2025-001303,MAT-00668,971,971,0
ALC-0007819,WO-2025-001303,MAT-00088,270,270,0
ALC-0007820,WO-2025-001303,MAT-00044,872,872,0
ALC-0007821,WO-2025-001303,MAT-00275,648,648,0
ALC-0007822,WO-2025-001303,MAT-00971,486,486,0
ALC-0007823,WO-2025-001303,MAT-00894,528,528,0
ALC-0007824,WO-2025-001304,MAT-01050,4498,4498,0
ALC-0007825,WO-2025-001304,MAT-00799,2456,2456,0
ALC-0007826,WO-2025-001304,MAT-00485,2072,2072,0
ALC-0007827,WO-2025-001304,MAT-01003,4319,4319,0
ALC-0007828,WO-2025-001304,MAT-01138,2552,2552,0
ALC-0007829,WO-2025-001304,MAT-00418,2214,2214,0
ALC-0007830,WO-2025-001304,MAT-00729,2233,2233,0
ALC-0007831,WO-2025-001304,MAT-00963,2951,2951,0
ALC-0007832,WO-2025-001305,MAT-00997,79,79,0
ALC-0007833,WO-2025-001305,MAT-00704,151,151,0
ALC-0007834,WO-2025-001305,MAT-00156,216,216,0
ALC-0007835,WO-2025-001305,MAT-00416,123,123,0
ALC-0007836,WO-2025-001305,MAT-00818,85,85,0
ALC-0007837,WO-2025-001305,MAT-01022,71,71,0
ALC-0007838,WO-2025-001306,MAT-01194,2354,2354,0
ALC-0007839,WO-2025-001306,MAT-00899,1023,1023,0
ALC-0007840,WO-2025-001306,MAT-00995,1431,1431,0
ALC-0007841,WO-2025-001306,MAT-01147,850,850,0
ALC-0007842,WO-2025-001307,MAT-01074,75,75,0
ALC-0007843,WO-2025-001307,MAT-00835,72,72,0
ALC-0007844,WO-2025-001307,MAT-00731,119,119,0
ALC-0007845,WO-2025-001307,MAT-00151,140,140,0
ALC-0007846,WO-2025-001307,MAT-00945,204,204,0
ALC-0007847,WO-2025-001308,MAT-00895,738,738,0
ALC-0007848,WO-2025-001308,MAT-00689,560,560,0
ALC-0007849,WO-2025-001308,MAT-00700,550,550,0
ALC-0007850,WO-2025-001308,MAT-00124,731,731,0
ALC-0007851,WO-2025-001309,MAT-01121,239,239,0
ALC-0007852,WO-2025-001309,MAT-00531,101,101,0
ALC-0007853,WO-2025-001309,MAT-01066,400,400,0
ALC-0007854,WO-2025-001309,MAT-01053,488,488,0
ALC-0007855,WO-2025-001309,MAT-00536,231,231,0
ALC-0007856,WO-2025-001310,MAT-00147,244,244,0
ALC-0007857,WO-2025-001310,MAT-01123,148,148,0
ALC-0007858,WO-2025-001310,MAT-01154,209,209,0
ALC-0007859,WO-2025-001310,MAT-00676,127,127,0
ALC-0007860,WO-2025-001310,MAT-00445,222,222,0
ALC-0007861,WO-2025-001310,MAT-01141,116,116,0
ALC-0007862,WO-2025-001310,MAT-01016,84,84,0
ALC-0007863,WO-2025-001310,MAT-00358,235,235,0
ALC-0007864,WO-2025-001311,MAT-00567,623,623,0
ALC-0007865,WO-2025-001311,MAT-00398,2304,2304,0
ALC-0007866,WO-2025-001311,MAT-01063,2435,2435,0
ALC-0007867,WO-2025-001311,MAT-00541,1570,1570,0
ALC-0007868,WO-2025-001311,MAT-00091,995,995,0
ALC-0007869,WO-2025-001311,MAT-00821,1371,1371,0
ALC-0007870,WO-2025-001312,MAT-00469,444,444,0
ALC-0007871,WO-2025-001312,MAT-00246,211,211,0
ALC-0007872,WO-2025-001312,MAT-00139,178,178,0
ALC-0007873,WO-2025-001312,MAT-00017,345,345,0
ALC-0007874,WO-2025-001312,MAT-00185,446,446,0
ALC-0007875,WO-2025-001313,MAT-01130,134,134,0
ALC-0007876,WO-2025-001313,MAT-00734,229,229,0
ALC-0007877,WO-2025-001313,MAT-00610,56,56,0
ALC-0007878,WO-2025-001313,MAT-01086,133,133,0
ALC-0007879,WO-2025-001313,MAT-00063,198,198,0
ALC-0007880,WO-2025-001313,MAT-00413,60,60,0
ALC-0007881,WO-2025-001313,MAT-00276,181,181,0
ALC-0007882,WO-2025-001313,MAT-00188,155,155,0
ALC-0007883,WO-2025-001314,MAT-00420,1293,1293,0
ALC-0007884,WO-2025-001314,MAT-00081,565,565,0
ALC-0007885,WO-2025-001314,MAT-00487,2203,2203,0
ALC-0007886,WO-2025-001314,MAT-01052,2194,2194,0
ALC-0007887,WO-2025-001314,MAT-00437,2146,2146,0
ALC-0007888,WO-2025-001314,MAT-01023,912,912,0
ALC-0007889,WO-2025-001314,MAT-00973,1627,1627,0
ALC-0007890,WO-2025-001314,MAT-00182,509,509,0
ALC-0007891,WO-2025-001315,MAT-01121,756,756,0
ALC-0007892,WO-2025-001315,MAT-01025,896,896,0
ALC-0007893,WO-2025-001315,MAT-00203,639,639,0
ALC-0007894,WO-2025-001315,MAT-00381,897,897,0
