po_id,po_number,supplier_id,factory_id,warehouse_id,order_date,promised_delivery_date,status,total_amount,currency,created_at
PO-2025-04606,PO-004606,SUP-0013,FAC-US-01,WH-US-RAW-01,2025-04-21,2025-05-10,DELIVERED,30156.42,USD,2025-04-21T00:00:00
PO-2025-04607,PO-004607,SUP-0077,FAC-EU-01,WH-EU-RAW-01,2025-07-10,2025-08-02,DELIVERED,13311.9,USD,2025-07-10T00:00:00
PO-2025-04608,PO-004608,SUP-0092,FAC-US-01,WH-US-RAW-01,2025-03-21,2025-04-14,OVERDUE,33836.39,USD,2025-03-21T00:00:00
PO-2025-04609,PO-004609,SUP-0012,FAC-EU-01,WH-EU-RAW-01,2026-01-17,2026-02-01,DELIVERED,1438.42,USD,2026-01-17T00:00:00
PO-2025-04610,PO-004610,SUP-0110,FAC-US-01,WH-US-RAW-01,2026-01-11,2026-01-26,DELIVERED,13646.24,USD,2026-01-11T00:00:00
PO-2025-04611,PO-004611,SUP-0113,FAC-EU-01,WH-EU-RAW-01,2025-06-12,2025-06-30,OVERDUE,13289.58,USD,2025-06-12T00:00:00
PO-2025-04612,PO-004612,SUP-0082,FAC-APAC-01,WH-APAC-RAW-01,2026-02-19,2026-04-23,IN_TRANSIT,28113.21,USD,2026-02-19T00:00:00
PO-2025-04613,PO-004613,SUP-0103,FAC-APAC-01,WH-APAC-RAW-01,2025-06-22,2025-08-10,DELIVERED,76474.3,USD,2025-06-22T00:00:00
PO-2025-04614,PO-004614,SUP-0011,FAC-US-01,WH-US-RAW-01,2025-08-30,2025-09-19,DELIVERED,53801.72,USD,2025-08-30T00:00:00
PO-2025-04615,PO-004615,SUP-0052,FAC-US-01,WH-US-RAW-01,2025-08-08,2025-09-02,DELIVERED,17717.16,USD,2025-08-08T00:00:00
PO-2025-04616,PO-004616,SUP-0100,FAC-EU-01,WH-EU-RAW-01,2025-09-26,2025-10-11,DELIVERED,18241.86,USD,2025-09-26T00:00:00
PO-2025-04617,PO-004617,SUP-0026,FAC-US-01,WH-US-RAW-01,2025-08-10,2025-09-12,DELIVERED,1174.32,USD,2025-08-10T00:00:00
PO-2025-04618,PO-004618,SUP-0118,FAC-MX-01,WH-MX-RAW-01,2025-11-04,2025-12-04,DELIVERED,23707.76,USD,2025-11-04T00:00:00
PO-2025-04619,PO-004619,SUP-0043,FAC-US-01,WH-US-RAW-01,2025-10-08,2025-11-04,DELIVERED,339189.35,USD,2025-10-08T00:00:00
PO-2025-04620,PO-004620,SUP-0052,FAC-APAC-01,WH-APAC-RAW-01,2026-05-23,2026-06-20,PENDING,21502.8,USD,2026-05-23T00:00:00
PO-2025-04621,PO-004621,SUP-0011,FAC-MX-01,WH-MX-RAW-01,2025-04-14,2025-05-04,DELIVERED,4696.0,USD,2025-04-14T00:00:00
PO-2025-04622,PO-004622,SUP-0001,FAC-US-01,WH-US-RAW-01,2025-06-15,2025-08-12,DELIVERED,27275.25,USD,2025-06-15T00:00:00
PO-2025-04623,PO-004623,SUP-0031,FAC-MX-01,WH-MX-RAW-01,2025-04-11,2025-06-13,DELIVERED,671146.82,USD,2025-04-11T00:00:00
PO-2025-04624,PO-004624,SUP-0074,FAC-EU-01,WH-EU-RAW-01,2025-12-14,2026-01-04,DELIVERED,20433.0,USD,2025-12-14T00:00:00
PO-2025-04625,PO-004625,SUP-0107,FAC-US-01,WH-US-RAW-01,2025-04-13,2025-04-26,DELIVERED,14993.28,USD,2025-04-13T00:00:00
PO-2025-04626,PO-004626,SUP-0089,FAC-APAC-01,WH-APAC-RAW-01,2026-02-19,2026-03-05,DELIVERED,439283.11,USD,2026-02-19T00:00:00
PO-2025-04627,PO-004627,SUP-0116,FAC-APAC-01,WH-APAC-RAW-01,2025-11-11,2025-11-21,DELIVERED,8368.8,USD,2025-11-11T00:00:00
PO-2025-04628,PO-004628,SUP-0109,FAC-MX-01,WH-MX-RAW-01,2025-11-15,2025-11-30,DELIVERED,74714.66,USD,2025-11-15T00:00:00
PO-2025-04629,PO-004629,SUP-0051,FAC-EU-01,WH-EU-RAW-01,2025-11-26,2025-12-18,DELIVERED,4137.6,USD,2025-11-26T00:00:00
PO-2025-04630,PO-004630,SUP-0055,FAC-US-01,WH-US-RAW-01,2025-07-01,2025-07-20,DELIVERED,4802.16,USD,2025-07-01T00:00:00
PO-2025-04631,PO-004631,SUP-0082,FAC-APAC-01,WH-APAC-RAW-01,2025-07-15,2025-09-19,DELIVERED,68847.32,USD,2025-07-15T00:00:00
PO-2025-04632,PO-004632,SUP-0077,FAC-APAC-01,WH-APAC-RAW-01,2025-09-06,2025-09-28,DELIVERED,19270.56,USD,2025-09-06T00:00:00
PO-2025-04633,PO-004633,SUP-0013,FAC-APAC-01,WH-APAC-RAW-01,2025-12-05,2025-12-27,DELIVERED,49896.0,USD,2025-12-05T00:00:00
PO-2025-04634,PO-004634,SUP-0006,FAC-US-01,WH-US-RAW-01,2025-07-21,2025-08-04,DELIVERED,1683.63,USD,2025-07-21T00:00:00
PO-2025-04635,PO-004635,SUP-0113,FAC-EU-01,WH-EU-RAW-01,2025-05-30,2025-06-16,DELIVERED,209307.71,USD,2025-05-30T00:00:00
PO-2025-04636,PO-004636,SUP-0086,FAC-APAC-01,WH-APAC-RAW-01,2026-05-05,2026-05-17,PENDING,19929.6,USD,2026-05-05T00:00:00
PO-2025-04637,PO-004637,SUP-0106,FAC-MX-01,WH-MX-RAW-01,2025-03-07,2025-04-15,OVERDUE,2900.75,USD,2025-03-07T00:00:00
PO-2025-04638,PO-004638,SUP-0064,FAC-US-01,WH-US-RAW-01,2026-02-06,2026-03-02,DELIVERED,57047.64,USD,2026-02-06T00:00:00
PO-2025-04639,PO-004639,SUP-0084,FAC-APAC-01,WH-APAC-RAW-01,2026-02-01,2026-02-23,DELIVERED,6740.73,USD,2026-02-01T00:00:00
PO-2025-04640,PO-004640,SUP-0118,FAC-EU-01,WH-EU-RAW-01,2025-08-28,2025-09-27,CANCELLED,130474.36,USD,2025-08-28T00:00:00
PO-2025-04641,PO-004641,SUP-0054,FAC-EU-01,WH-EU-RAW-01,2025-06-11,2025-07-12,DELIVERED,777847.61,USD,2025-06-11T00:00:00
PO-2025-04642,PO-004642,SUP-0058,FAC-MX-01,WH-MX-RAW-01,2025-06-17,2025-07-18,DELIVERED,77967.5,USD,2025-06-17T00:00:00
PO-2025-04643,PO-004643,SUP-0004,FAC-EU-01,WH-EU-RAW-01,2026-01-03,2026-02-04,CANCELLED,41931.0,USD,2026-01-03T00:00:00
PO-2025-04644,PO-004644,SUP-0081,FAC-APAC-01,WH-APAC-RAW-01,2025-12-19,2026-01-21,DELIVERED,16707.85,USD,2025-12-19T00:00:00
PO-2025-04645,PO-004645,SUP-0021,FAC-US-01,WH-US-RAW-01,2026-01-30,2026-02-26,OVERDUE,29363.14,USD,2026-01-30T00:00:00
PO-2025-04646,PO-004646,SUP-0025,FAC-MX-01,WH-MX-RAW-01,2026-04-10,2026-04-19,IN_TRANSIT,36338.4,USD,2026-04-10T00:00:00
PO-2025-04647,PO-004647,SUP-0006,FAC-MX-01,WH-MX-RAW-01,2026-01-02,2026-01-16,DELIVERED,52566.56,USD,2026-01-02T00:00:00
PO-2025-04648,PO-004648,SUP-0085,FAC-EU-01,WH-EU-RAW-01,2025-06-23,2025-07-03,DELIVERED,21096.89,USD,2025-06-23T00:00:00
PO-2025-04649,PO-004649,SUP-0001,FAC-APAC-01,WH-APAC-RAW-01,2025-08-05,2025-09-30,DELIVERED,123910.32,USD,2025-08-05T00:00:00
PO-2025-04650,PO-004650,SUP-0085,FAC-US-01,WH-US-RAW-01,2026-02-21,2026-02-28,DELIVERED,14226.3,USD,2026-02-21T00:00:00
PO-2025-04651,PO-004651,SUP-0086,FAC-EU-01,WH-EU-RAW-01,2025-07-21,2025-07-30,DELIVERED,151327.72,USD,2025-07-21T00:00:00
PO-2025-04652,PO-004652,SUP-0069,FAC-US-01,WH-US-RAW-01,2025-04-29,2025-05-24,DELIVERED,4212.96,USD,2025-04-29T00:00:00
PO-2025-04653,PO-004653,SUP-0046,FAC-EU-01,WH-EU-RAW-01,2026-01-05,2026-01-31,OVERDUE,6337.1,USD,2026-01-05T00:00:00
PO-2025-04654,PO-004654,SUP-0110,FAC-APAC-01,WH-APAC-RAW-01,2025-10-06,2025-10-25,DELIVERED,110649.52,USD,2025-10-06T00:00:00
PO-2025-04655,PO-004655,SUP-0105,FAC-US-01,WH-US-RAW-01,2026-03-30,2026-04-17,IN_TRANSIT,35002.56,USD,2026-03-30T00:00:00
PO-2025-04656,PO-004656,SUP-0091,FAC-EU-01,WH-EU-RAW-01,2025-12-21,2026-01-10,DELIVERED,49180.79,USD,2025-12-21T00:00:00
PO-2025-04657,PO-004657,SUP-0041,FAC-APAC-01,WH-APAC-RAW-01,2025-05-13,2025-06-01,DELIVERED,13440.2,USD,2025-05-13T00:00:00
PO-2025-04658,PO-004658,SUP-0058,FAC-MX-01,WH-MX-RAW-01,2026-04-17,2026-05-18,PENDING,186563.49,USD,2026-04-17T00:00:00
PO-2025-04659,PO-004659,SUP-0050,FAC-MX-01,WH-MX-RAW-01,2025-08-12,2025-09-11,DELIVERED,402.57,USD,2025-08-12T00:00:00
PO-2025-04660,PO-004660,SUP-0059,FAC-US-01,WH-US-RAW-01,2025-09-13,2025-11-10,DELIVERED,1303.56,USD,2025-09-13T00:00:00
PO-2025-04661,PO-004661,SUP-0109,FAC-MX-01,WH-MX-RAW-01,2025-10-06,2025-10-26,DELIVERED,17010.44,USD,2025-10-06T00:00:00
PO-2025-04662,PO-004662,SUP-0008,FAC-US-01,WH-US-RAW-01,2025-04-10,2025-05-16,DELIVERED,91209.49,USD,2025-04-10T00:00:00
PO-2025-04663,PO-004663,SUP-0043,FAC-APAC-01,WH-APAC-RAW-01,2025-11-06,2025-12-05,OVERDUE,21556.95,USD,2025-11-06T00:00:00
PO-2025-04664,PO-004664,SUP-0111,FAC-EU-01,WH-EU-RAW-01,2025-06-04,2025-07-08,DELIVERED,55633.2,USD,2025-06-04T00:00:00
PO-2025-04665,PO-004665,SUP-0118,FAC-APAC-01,WH-APAC-RAW-01,2025-10-06,2025-11-07,DELIVERED,75836.2,USD,2025-10-06T00:00:00
PO-2025-04666,PO-004666,SUP-0105,FAC-EU-01,WH-EU-RAW-01,2025-09-18,2025-10-07,DELIVERED,316687.31,USD,2025-09-18T00:00:00
PO-2025-04667,PO-004667,SUP-0076,FAC-US-01,WH-US-RAW-01,2026-01-27,2026-03-01,DELIVERED,24308.7,USD,2026-01-27T00:00:00
PO-2025-04668,PO-004668,SUP-0002,FAC-US-01,WH-US-RAW-01,2026-02-06,2026-03-02,DELIVERED,39595.04,USD,2026-02-06T00:00:00
PO-2025-04669,PO-004669,SUP-0077,FAC-EU-01,WH-EU-RAW-01,2025-06-22,2025-07-14,DELIVERED,81195.39,USD,2025-06-22T00:00:00
PO-2025-04670,PO-004670,SUP-0008,FAC-US-01,WH-US-RAW-01,2025-09-24,2025-10-30,DELIVERED,2506.4,USD,2025-09-24T00:00:00
PO-2025-04671,PO-004671,SUP-0107,FAC-EU-01,WH-EU-RAW-01,2025-09-26,2025-10-14,DELIVERED,8945.58,USD,2025-09-26T00:00:00
PO-2025-04672,PO-004672,SUP-0042,FAC-EU-01,WH-EU-RAW-01,2025-06-20,2025-07-15,DELIVERED,162008.5,USD,2025-06-20T00:00:00
PO-2025-04673,PO-004673,SUP-0059,FAC-MX-01,WH-MX-RAW-01,2026-02-05,2026-04-05,DELIVERED,464151.19,USD,2026-02-05T00:00:00
PO-2025-04674,PO-004674,SUP-0049,FAC-EU-01,WH-EU-RAW-01,2026-01-06,2026-01-22,DELIVERED,49411.63,USD,2026-01-06T00:00:00
PO-2025-04675,PO-004675,SUP-0093,FAC-APAC-01,WH-APAC-RAW-01,2025-07-11,2025-08-23,DELIVERED,47415.94,USD,2025-07-11T00:00:00
PO-2025-04676,PO-004676,SUP-0042,FAC-US-01,WH-US-RAW-01,2025-09-24,2025-10-22,DELIVERED,43265.72,USD,2025-09-24T00:00:00
PO-2025-04677,PO-004677,SUP-0026,FAC-US-01,WH-US-RAW-01,2025-05-23,2025-06-21,DELIVERED,953.82,USD,2025-05-23T00:00:00
PO-2025-04678,PO-004678,SUP-0087,FAC-EU-01,WH-EU-RAW-01,2025-12-15,2026-01-04,DELIVERED,12744.34,USD,2025-12-15T00:00:00
PO-2025-04679,PO-004679,SUP-0024,FAC-APAC-01,WH-APAC-RAW-01,2025-06-03,2025-06-18,DELIVERED,2370.06,USD,2025-06-03T00:00:00
PO-2025-04680,PO-004680,SUP-0084,FAC-EU-01,WH-EU-RAW-01,2026-05-22,2026-06-20,PENDING,116136.13,USD,2026-05-22T00:00:00
PO-2025-04681,PO-004681,SUP-0112,FAC-US-01,WH-US-RAW-01,2026-01-30,2026-02-14,DELIVERED,3979.13,USD,2026-01-30T00:00:00
PO-2025-04682,PO-004682,SUP-0026,FAC-MX-01,WH-MX-RAW-01,2025-10-02,2025-11-03,DELIVERED,11635.97,USD,2025-10-02T00:00:00
PO-2025-04683,PO-004683,SUP-0004,FAC-APAC-01,WH-APAC-RAW-01,2025-12-01,2025-12-29,DELIVERED,1105.77,USD,2025-12-01T00:00:00
PO-2025-04684,PO-004684,SUP-0099,FAC-US-01,WH-US-RAW-01,2026-03-25,2026-04-07,DELIVERED,8847.15,USD,2026-03-25T00:00:00
PO-2025-04685,PO-004685,SUP-0038,FAC-MX-01,WH-MX-RAW-01,2025-11-24,2025-12-18,DELIVERED,5936.07,USD,2025-11-24T00:00:00
PO-2025-04686,PO-004686,SUP-0090,FAC-US-01,WH-US-RAW-01,2025-07-03,2025-07-31,DELIVERED,1214.59,USD,2025-07-03T00:00:00
PO-2025-04687,PO-004687,SUP-0022,FAC-EU-01,WH-EU-RAW-01,2025-09-28,2025-10-10,DELIVERED,150393.74,USD,2025-09-28T00:00:00
PO-2025-04688,PO-004688,SUP-0019,FAC-MX-01,WH-MX-RAW-01,2026-02-22,2026-03-16,DELIVERED,358244.72,USD,2026-02-22T00:00:00
PO-2025-04689,PO-004689,SUP-0009,FAC-EU-01,WH-EU-RAW-01,2025-12-19,2026-02-09,DELIVERED,453110.76,USD,2025-12-19T00:00:00
PO-2025-04690,PO-004690,SUP-0090,FAC-EU-01,WH-EU-RAW-01,2025-12-21,2026-01-18,DELIVERED,29335.24,USD,2025-12-21T00:00:00
PO-2025-04691,PO-004691,SUP-0065,FAC-US-01,WH-US-RAW-01,2026-03-04,2026-04-05,DELIVERED,13847.52,USD,2026-03-04T00:00:00
PO-2025-04692,PO-004692,SUP-0082,FAC-MX-01,WH-MX-RAW-01,2026-03-17,2026-05-23,IN_TRANSIT,10078.62,USD,2026-03-17T00:00:00
PO-2025-04693,PO-004693,SUP-0015,FAC-US-01,WH-US-RAW-01,2026-03-30,2026-05-29,IN_TRANSIT,1255.37,USD,2026-03-30T00:00:00
PO-2025-04694,PO-004694,SUP-0065,FAC-US-01,WH-US-RAW-01,2025-05-16,2025-06-19,DELIVERED,6799.52,USD,2025-05-16T00:00:00
PO-2025-04695,PO-004695,SUP-0089,FAC-MX-01,WH-MX-RAW-01,2025-11-21,2025-12-07,DELIVERED,30179.07,USD,2025-11-21T00:00:00
PO-2025-04696,PO-004696,SUP-0090,FAC-US-01,WH-US-RAW-01,2026-01-16,2026-02-12,DELIVERED,28982.3,USD,2026-01-16T00:00:00
PO-2025-04697,PO-004697,SUP-0112,FAC-US-01,WH-US-RAW-01,2026-01-22,2026-02-04,CANCELLED,21445.24,USD,2026-01-22T00:00:00
PO-2025-04698,PO-004698,SUP-0047,FAC-EU-01,WH-EU-RAW-01,2025-12-09,2025-12-27,DELIVERED,1991.75,USD,2025-12-09T00:00:00
PO-2025-04699,PO-004699,SUP-0006,FAC-MX-01,WH-MX-RAW-01,2025-06-29,2025-07-09,DELIVERED,40356.36,USD,2025-06-29T00:00:00
PO-2025-04700,PO-004700,SUP-0052,FAC-EU-01,WH-EU-RAW-01,2026-02-04,2026-03-01,CANCELLED,44047.64,USD,2026-02-04T00:00:00
PO-2025-04701,PO-004701,SUP-0006,FAC-US-01,WH-US-RAW-01,2026-01-10,2026-01-21,DELIVERED,147328.85,USD,2026-01-10T00:00:00
PO-2025-04702,PO-004702,SUP-0083,FAC-EU-01,WH-EU-RAW-01,2025-05-09,2025-06-07,DELIVERED,74455.03,USD,2025-05-09T00:00:00
PO-2025-04703,PO-004703,SUP-0004,FAC-US-01,WH-US-RAW-01,2025-10-27,2025-11-28,DELIVERED,719.55,USD,2025-10-27T00:00:00
PO-2025-04704,PO-004704,SUP-0104,FAC-MX-01,WH-MX-RAW-01,2025-07-03,2025-08-01,DELIVERED,322.92,USD,2025-07-03T00:00:00
PO-2025-04705,PO-004705,SUP-0057,FAC-EU-01,WH-EU-RAW-01,2025-09-13,2025-09-30,DELIVERED,30464.0,USD,2025-09-13T00:00:00
PO-2025-04706,PO-004706,SUP-0100,FAC-EU-01,WH-EU-RAW-01,2025-03-01,2025-03-09,DELIVERED,189776.34,USD,2025-03-01T00:00:00
PO-2025-04707,PO-004707,SUP-0004,FAC-EU-01,WH-EU-RAW-01,2025-10-06,2025-11-05,DELIVERED,5077.44,USD,2025-10-06T00:00:00
PO-2025-04708,PO-004708,SUP-0093,FAC-MX-01,WH-MX-RAW-01,2025-11-22,2026-01-09,DELIVERED,56652.22,USD,2025-11-22T00:00:00
PO-2025-04709,PO-004709,SUP-0018,FAC-APAC-01,WH-APAC-RAW-01,2025-12-12,2026-01-02,DELIVERED,158139.31,USD,2025-12-12T00:00:00
PO-2025-04710,PO-004710,SUP-0057,FAC-APAC-01,WH-APAC-RAW-01,2025-12-24,2026-01-09,DELIVERED,1496.11,USD,2025-12-24T00:00:00
PO-2025-04711,PO-004711,SUP-0102,FAC-MX-01,WH-MX-RAW-01,2026-02-19,2026-03-14,DELIVERED,717.5,USD,2026-02-19T00:00:00
PO-2025-04712,PO-004712,SUP-0060,FAC-US-01,WH-US-RAW-01,2025-07-23,2025-08-19,DELIVERED,46437.3,USD,2025-07-23T00:00:00
PO-2025-04713,PO-004713,SUP-0057,FAC-APAC-01,WH-APAC-RAW-01,2025-06-02,2025-06-22,DELIVERED,13791.75,USD,2025-06-02T00:00:00
PO-2025-04714,PO-004714,SUP-0049,FAC-US-01,WH-US-RAW-01,2026-02-25,2026-03-13,OVERDUE,93103.73,USD,2026-02-25T00:00:00
PO-2025-04715,PO-004715,SUP-0020,FAC-US-01,WH-US-RAW-01,2025-06-23,2025-07-10,DELIVERED,120604.86,USD,2025-06-23T00:00:00
PO-2025-04716,PO-004716,SUP-0093,FAC-APAC-01,WH-APAC-RAW-01,2026-05-09,2026-06-23,PENDING,34414.9,USD,2026-05-09T00:00:00
PO-2025-04717,PO-004717,SUP-0022,FAC-EU-01,WH-EU-RAW-01,2026-02-22,2026-03-08,DELIVERED,21773.6,USD,2026-02-22T00:00:00
PO-2025-04718,PO-004718,SUP-0087,FAC-EU-01,WH-EU-RAW-01,2025-11-07,2025-11-22,DELIVERED,13592.7,USD,2025-11-07T00:00:00
PO-2025-04719,PO-004719,SUP-0017,FAC-APAC-01,WH-APAC-RAW-01,2026-05-17,2026-07-10,PENDING,1880.67,USD,2026-05-17T00:00:00
PO-2025-04720,PO-004720,SUP-0003,FAC-MX-01,WH-MX-RAW-01,2025-05-18,2025-06-05,DELIVERED,21542.97,USD,2025-05-18T00:00:00
PO-2025-04721,PO-004721,SUP-0060,FAC-MX-01,WH-MX-RAW-01,2025-08-30,2025-09-27,DELIVERED,163748.32,USD,2025-08-30T00:00:00
PO-2025-04722,PO-004722,SUP-0084,FAC-EU-01,WH-EU-RAW-01,2025-12-18,2026-01-15,DELIVERED,227927.08,USD,2025-12-18T00:00:00
PO-2025-04723,PO-004723,SUP-0007,FAC-APAC-01,WH-APAC-RAW-01,2025-09-17,2025-10-08,OVERDUE,22293.27,USD,2025-09-17T00:00:00
PO-2025-04724,PO-004724,SUP-0084,FAC-APAC-01,WH-APAC-RAW-01,2026-04-04,2026-05-01,IN_TRANSIT,11040.71,USD,2026-04-04T00:00:00
PO-2025-04725,PO-004725,SUP-0054,FAC-APAC-01,WH-APAC-RAW-01,2025-04-23,2025-05-24,DELIVERED,32268.96,USD,2025-04-23T00:00:00
PO-2025-04726,PO-004726,SUP-0027,FAC-EU-01,WH-EU-RAW-01,2025-11-22,2025-12-16,DELIVERED,316474.44,USD,2025-11-22T00:00:00
PO-2025-04727,PO-004727,SUP-0031,FAC-MX-01,WH-MX-RAW-01,2025-12-04,2026-02-06,DELIVERED,273554.78,USD,2025-12-04T00:00:00
PO-2025-04728,PO-004728,SUP-0058,FAC-APAC-01,WH-APAC-RAW-01,2025-12-21,2026-01-20,DELIVERED,8119.8,USD,2025-12-21T00:00:00
PO-2025-04729,PO-004729,SUP-0089,FAC-EU-01,WH-EU-RAW-01,2025-08-11,2025-08-25,DELIVERED,20723.5,USD,2025-08-11T00:00:00
PO-2025-04730,PO-004730,SUP-0100,FAC-EU-01,WH-EU-RAW-01,2025-09-23,2025-10-07,DELIVERED,45504.18,USD,2025-09-23T00:00:00
PO-2025-04731,PO-004731,SUP-0079,FAC-EU-01,WH-EU-RAW-01,2026-02-22,2026-03-21,DELIVERED,494.4,USD,2026-02-22T00:00:00
PO-2025-04732,PO-004732,SUP-0085,FAC-EU-01,WH-EU-RAW-01,2025-07-14,2025-07-24,DELIVERED,1574.06,USD,2025-07-14T00:00:00
PO-2025-04733,PO-004733,SUP-0070,FAC-MX-01,WH-MX-RAW-01,2026-02-15,2026-04-11,DELIVERED,9557.25,USD,2026-02-15T00:00:00
PO-2025-04734,PO-004734,SUP-0074,FAC-US-01,WH-US-RAW-01,2025-11-26,2025-12-17,DELIVERED,118626.78,USD,2025-11-26T00:00:00
PO-2025-04735,PO-004735,SUP-0051,FAC-MX-01,WH-MX-RAW-01,2026-01-23,2026-02-13,DELIVERED,18794.16,USD,2026-01-23T00:00:00
PO-2025-04736,PO-004736,SUP-0026,FAC-APAC-01,WH-APAC-RAW-01,2026-01-08,2026-02-06,DELIVERED,75831.5,USD,2026-01-08T00:00:00
PO-2025-04737,PO-004737,SUP-0041,FAC-US-01,WH-US-RAW-01,2025-07-20,2025-08-11,DELIVERED,46865.66,USD,2025-07-20T00:00:00
PO-2025-04738,PO-004738,SUP-0091,FAC-APAC-01,WH-APAC-RAW-01,2025-11-28,2025-12-11,DELIVERED,1593.9,USD,2025-11-28T00:00:00
PO-2025-04739,PO-004739,SUP-0001,FAC-US-01,WH-US-RAW-01,2026-03-04,2026-05-04,IN_TRANSIT,24082.05,USD,2026-03-04T00:00:00
PO-2025-04740,PO-004740,SUP-0058,FAC-US-01,WH-US-RAW-01,2025-10-16,2025-11-09,DELIVERED,42330.07,USD,2025-10-16T00:00:00
PO-2025-04741,PO-004741,SUP-0059,FAC-MX-01,WH-MX-RAW-01,2026-05-02,2026-07-06,PENDING,292760.0,USD,2026-05-02T00:00:00
PO-2025-04742,PO-004742,SUP-0035,FAC-APAC-01,WH-APAC-RAW-01,2025-10-23,2025-12-11,DELIVERED,12162.66,USD,2025-10-23T00:00:00
PO-2025-04743,PO-004743,SUP-0076,FAC-US-01,WH-US-RAW-01,2025-06-16,2025-07-21,DELIVERED,2983.16,USD,2025-06-16T00:00:00
PO-2025-04744,PO-004744,SUP-0013,FAC-MX-01,WH-MX-RAW-01,2025-10-02,2025-10-24,DELIVERED,24878.48,USD,2025-10-02T00:00:00
PO-2025-04745,PO-004745,SUP-0095,FAC-MX-01,WH-MX-RAW-01,2026-04-20,2026-05-06,PENDING,91696.02,USD,2026-04-20T00:00:00
PO-2025-04746,PO-004746,SUP-0052,FAC-US-01,WH-US-RAW-01,2025-09-06,2025-10-04,DELIVERED,146050.43,USD,2025-09-06T00:00:00
PO-2025-04747,PO-004747,SUP-0074,FAC-US-01,WH-US-RAW-01,2026-03-04,2026-03-30,DELIVERED,15888.42,USD,2026-03-04T00:00:00
PO-2025-04748,PO-004748,SUP-0084,FAC-US-01,WH-US-RAW-01,2026-03-10,2026-04-07,DELIVERED,337896.7,USD,2026-03-10T00:00:00
PO-2025-04749,PO-004749,SUP-0093,FAC-APAC-01,WH-APAC-RAW-01,2025-09-18,2025-10-29,DELIVERED,5366.73,USD,2025-09-18T00:00:00
PO-2025-04750,PO-004750,SUP-0061,FAC-APAC-01,WH-APAC-RAW-01,2025-05-07,2025-05-26,OVERDUE,1002.0,USD,2025-05-07T00:00:00
PO-2025-04751,PO-004751,SUP-0072,FAC-EU-01,WH-EU-RAW-01,2026-01-11,2026-03-06,DELIVERED,24970.35,USD,2026-01-11T00:00:00
PO-2025-04752,PO-004752,SUP-0019,FAC-EU-01,WH-EU-RAW-01,2025-09-03,2025-09-20,OVERDUE,171145.26,USD,2025-09-03T00:00:00
PO-2025-04753,PO-004753,SUP-0097,FAC-US-01,WH-US-RAW-01,2026-01-30,2026-03-06,DELIVERED,57648.23,USD,2026-01-30T00:00:00
PO-2025-04754,PO-004754,SUP-0088,FAC-US-01,WH-US-RAW-01,2025-10-20,2025-11-09,DELIVERED,168631.05,USD,2025-10-20T00:00:00
PO-2025-04755,PO-004755,SUP-0095,FAC-APAC-01,WH-APAC-RAW-01,2025-11-03,2025-11-21,DELIVERED,4082.4,USD,2025-11-03T00:00:00
PO-2025-04756,PO-004756,SUP-0014,FAC-MX-01,WH-MX-RAW-01,2026-01-29,2026-03-31,DELIVERED,2351.52,USD,2026-01-29T00:00:00
PO-2025-04757,PO-004757,SUP-0009,FAC-US-01,WH-US-RAW-01,2025-09-29,2025-11-18,DELIVERED,73979.9,USD,2025-09-29T00:00:00
PO-2025-04758,PO-004758,SUP-0109,FAC-APAC-01,WH-APAC-RAW-01,2025-10-20,2025-11-04,OVERDUE,1549.47,USD,2025-10-20T00:00:00
PO-2025-04759,PO-004759,SUP-0003,FAC-MX-01,WH-MX-RAW-01,2025-09-27,2025-10-18,DELIVERED,68533.15,USD,2025-09-27T00:00:00
PO-2025-04760,PO-004760,SUP-0051,FAC-EU-01,WH-EU-RAW-01,2025-09-24,2025-10-16,DELIVERED,183052.73,USD,2025-09-24T00:00:00
PO-2025-04761,PO-004761,SUP-0065,FAC-MX-01,WH-MX-RAW-01,2025-11-15,2025-12-18,DELIVERED,19124.48,USD,2025-11-15T00:00:00
PO-2025-04762,PO-004762,SUP-0059,FAC-APAC-01,WH-APAC-RAW-01,2026-02-09,2026-04-10,DELIVERED,59409.46,USD,2026-02-09T00:00:00
PO-2025-04763,PO-004763,SUP-0085,FAC-APAC-01,WH-APAC-RAW-01,2025-09-22,2025-10-02,DELIVERED,68876.16,USD,2025-09-22T00:00:00
PO-2025-04764,PO-004764,SUP-0047,FAC-APAC-01,WH-APAC-RAW-01,2025-11-15,2025-11-27,OVERDUE,63215.13,USD,2025-11-15T00:00:00
PO-2025-04765,PO-004765,SUP-0069,FAC-MX-01,WH-MX-RAW-01,2025-12-26,2026-01-16,DELIVERED,435095.32,USD,2025-12-26T00:00:00
PO-2025-04766,PO-004766,SUP-0103,FAC-US-01,WH-US-RAW-01,2025-08-17,2025-09-30,DELIVERED,21328.86,USD,2025-08-17T00:00:00
PO-2025-04767,PO-004767,SUP-0043,FAC-MX-01,WH-MX-RAW-01,2025-08-20,2025-09-15,DELIVERED,68314.6,USD,2025-08-20T00:00:00
PO-2025-04768,PO-004768,SUP-0063,FAC-MX-01,WH-MX-RAW-01,2026-04-07,2026-05-10,IN_TRANSIT,2817.85,USD,2026-04-07T00:00:00
PO-2025-04769,PO-004769,SUP-0120,FAC-US-01,WH-US-RAW-01,2026-01-11,2026-02-09,DELIVERED,109551.43,USD,2026-01-11T00:00:00
