movement_id,material_id,warehouse_id,factory_id,movement_date,movement_type,quantity,reference_doc_type,reference_doc_id
MOV-00076846,MAT-00373,WH-EU-RAW-01,FAC-EU-01,2025-07-02,PRODUCTION_ISSUE,-15,WORK_ORDER,WO-ACT-9456
MOV-00076847,MAT-00040,WH-MX-RAW-01,FAC-MX-01,2026-02-19,PRODUCTION_ISSUE,-7,WORK_ORDER,WO-ACT-9009
MOV-00076848,MAT-00066,WH-MX-FIN-01,FAC-MX-01,2026-01-06,PRODUCTION_ISSUE,-33,WORK_ORDER,WO-ACT-1783
MOV-00076849,MAT-00123,WH-MX-FIN-01,FAC-MX-01,2025-05-03,TRANSFER_IN,24,TRANSFER_ORDER,TRF-18701
MOV-00076850,MAT-01129,WH-APAC-FIN-01,FAC-APAC-01,2025-01-12,CYCLE_ADJUSTMENT,10,AUDIT_COUNT,AUD-949
MOV-00076851,MAT-00119,WH-US-FIN-01,FAC-US-01,2025-02-10,PRODUCTION_ISSUE,-36,WORK_ORDER,WO-ACT-5084
MOV-00076852,MAT-00458,WH-MX-FIN-01,FAC-MX-01,2025-03-22,PRODUCTION_ISSUE,-20,WORK_ORDER,WO-ACT-4179
MOV-00076853,MAT-01034,WH-APAC-FIN-01,FAC-APAC-01,2026-01-21,PRODUCTION_ISSUE,-65,WORK_ORDER,WO-ACT-5961
MOV-00076854,MAT-00719,WH-MX-FIN-01,FAC-MX-01,2025-04-02,SCRAP,-3,SCRAP_NOTICE,SCR-3289
MOV-00076855,MAT-00920,WH-EU-RAW-01,FAC-EU-01,2025-08-17,PRODUCTION_ISSUE,-29,WORK_ORDER,WO-ACT-1103
MOV-00076856,MAT-00429,WH-MX-RAW-01,FAC-MX-01,2026-02-28,PRODUCTION_ISSUE,-35,WORK_ORDER,WO-ACT-5750
MOV-00076857,MAT-00771,WH-APAC-RAW-01,FAC-APAC-01,2025-03-28,PRODUCTION_ISSUE,-41,WORK_ORDER,WO-ACT-3896
MOV-00076858,MAT-00144,WH-US-RAW-01,FAC-US-01,2025-06-22,SCRAP,-5,SCRAP_NOTICE,SCR-4009
MOV-00076859,MAT-00701,WH-APAC-RAW-01,FAC-APAC-01,2026-02-12,PRODUCTION_ISSUE,-43,WORK_ORDER,WO-ACT-5149
MOV-00076860,MAT-00179,WH-EU-RAW-01,FAC-EU-01,2026-05-03,PRODUCTION_ISSUE,-36,WORK_ORDER,WO-ACT-2467
MOV-00076861,MAT-00324,WH-APAC-FIN-01,FAC-APAC-01,2025-04-27,PRODUCTION_ISSUE,-49,WORK_ORDER,WO-ACT-1044
MOV-00076862,MAT-01065,WH-US-FIN-01,FAC-US-01,2025-01-16,PRODUCTION_ISSUE,-75,WORK_ORDER,WO-ACT-9198
MOV-00076863,MAT-01014,WH-APAC-FIN-01,FAC-APAC-01,2026-03-21,SCRAP,-8,SCRAP_NOTICE,SCR-2655
MOV-00076864,MAT-00123,WH-APAC-RAW-01,FAC-APAC-01,2025-07-04,PRODUCTION_ISSUE,-48,WORK_ORDER,WO-ACT-8536
MOV-00076865,MAT-00007,WH-EU-FIN-01,FAC-EU-01,2025-01-10,SCRAP,-9,SCRAP_NOTICE,SCR-4498
MOV-00076866,MAT-00815,WH-MX-FIN-01,FAC-MX-01,2025-11-16,PRODUCTION_ISSUE,-12,WORK_ORDER,WO-ACT-7472
MOV-00076867,MAT-00417,WH-US-FIN-01,FAC-US-01,2025-01-31,PRODUCTION_ISSUE,-13,WORK_ORDER,WO-ACT-9459
MOV-00076868,MAT-00947,WH-APAC-RAW-01,FAC-APAC-01,2026-03-28,SCRAP,-5,SCRAP_NOTICE,SCR-3024
MOV-00076869,MAT-00353,WH-MX-RAW-01,FAC-MX-01,2025-02-11,PRODUCTION_ISSUE,-28,WORK_ORDER,WO-ACT-2419
MOV-00076870,MAT-00527,WH-US-RAW-01,FAC-US-01,2026-04-17,TRANSFER_IN,21,TRANSFER_ORDER,TRF-55894
MOV-00076871,MAT-00364,WH-APAC-FIN-01,FAC-APAC-01,2026-06-07,PRODUCTION_ISSUE,-21,WORK_ORDER,WO-ACT-1345
MOV-00076872,MAT-01169,WH-MX-FIN-01,FAC-MX-01,2025-02-20,PRODUCTION_ISSUE,-37,WORK_ORDER,WO-ACT-4478
MOV-00076873,MAT-00138,WH-EU-FIN-01,FAC-EU-01,2025-09-07,CYCLE_ADJUSTMENT,2,AUDIT_COUNT,AUD-800
MOV-00076874,MAT-00123,WH-US-RAW-01,FAC-US-01,2025-06-03,PRODUCTION_ISSUE,-21,WORK_ORDER,WO-ACT-4864
MOV-00076875,MAT-00844,WH-EU-RAW-01,FAC-EU-01,2026-01-26,PRODUCTION_ISSUE,-55,WORK_ORDER,WO-ACT-1357
MOV-00076876,MAT-00432,WH-EU-FIN-01,FAC-EU-01,2025-09-18,CYCLE_ADJUSTMENT,-11,AUDIT_COUNT,AUD-410
MOV-00076877,MAT-00588,WH-US-RAW-01,FAC-US-01,2026-02-24,PRODUCTION_ISSUE,-41,WORK_ORDER,WO-ACT-4559
MOV-00076878,MAT-00893,WH-APAC-FIN-01,FAC-APAC-01,2025-01-21,PRODUCTION_ISSUE,-36,WORK_ORDER,WO-ACT-9481
MOV-00076879,MAT-00481,WH-EU-RAW-01,FAC-EU-01,2026-01-20,PRODUCTION_ISSUE,-57,WORK_ORDER,WO-ACT-1662
MOV-00076880,MAT-00628,WH-EU-RAW-01,FAC-EU-01,2025-02-07,PRODUCTION_ISSUE,-53,WORK_ORDER,WO-ACT-9098
MOV-00076881,MAT-00201,WH-APAC-RAW-01,FAC-APAC-01,2026-05-16,TRANSFER_OUT,-31,TRANSFER_ORDER,TRF-92197
MOV-00076882,MAT-00374,WH-EU-RAW-01,FAC-EU-01,2025-09-07,PRODUCTION_ISSUE,-64,WORK_ORDER,WO-ACT-8403
MOV-00076883,MAT-00516,WH-US-RAW-01,FAC-US-01,2025-07-23,PRODUCTION_ISSUE,-62,WORK_ORDER,WO-ACT-6016
MOV-00076884,MAT-01039,WH-MX-RAW-01,FAC-MX-01,2025-07-20,TRANSFER_OUT,-45,TRANSFER_ORDER,TRF-30661
MOV-00076885,MAT-00530,WH-EU-FIN-01,FAC-EU-01,2025-05-10,SCRAP,-12,SCRAP_NOTICE,SCR-7300
MOV-00076886,MAT-00390,WH-EU-RAW-01,FAC-EU-01,2025-11-22,PRODUCTION_ISSUE,-40,WORK_ORDER,WO-ACT-4028
MOV-00076887,MAT-00237,WH-EU-RAW-01,FAC-EU-01,2026-02-15,TRANSFER_IN,46,TRANSFER_ORDER,TRF-81887
MOV-00076888,MAT-00282,WH-APAC-FIN-01,FAC-APAC-01,2025-01-29,TRANSFER_IN,35,TRANSFER_ORDER,TRF-27209
MOV-00076889,MAT-00138,WH-EU-FIN-01,FAC-EU-01,2025-10-06,PRODUCTION_ISSUE,-34,WORK_ORDER,WO-ACT-5320
MOV-00076890,MAT-01099,WH-APAC-RAW-01,FAC-APAC-01,2026-04-19,PRODUCTION_ISSUE,-51,WORK_ORDER,WO-ACT-8790
MOV-00076891,MAT-00034,WH-EU-FIN-01,FAC-EU-01,2025-04-01,PRODUCTION_ISSUE,-56,WORK_ORDER,WO-ACT-9331
MOV-00076892,MAT-00043,WH-EU-FIN-01,FAC-EU-01,2026-04-05,PRODUCTION_ISSUE,-27,WORK_ORDER,WO-ACT-5657
MOV-00076893,MAT-00346,WH-US-FIN-01,FAC-US-01,2025-03-29,SCRAP,-12,SCRAP_NOTICE,SCR-6411
MOV-00076894,MAT-00105,WH-US-RAW-01,FAC-US-01,2026-06-25,TRANSFER_OUT,-48,TRANSFER_ORDER,TRF-94979
MOV-00076895,MAT-00344,WH-EU-FIN-01,FAC-EU-01,2025-05-16,TRANSFER_OUT,-46,TRANSFER_ORDER,TRF-93257
MOV-00076896,MAT-00998,WH-MX-FIN-01,FAC-MX-01,2025-06-25,PRODUCTION_ISSUE,-72,WORK_ORDER,WO-ACT-8517
MOV-00076897,MAT-00700,WH-MX-RAW-01,FAC-MX-01,2025-11-25,PRODUCTION_ISSUE,-14,WORK_ORDER,WO-ACT-9083
MOV-00076898,MAT-00735,WH-APAC-RAW-01,FAC-APAC-01,2025-05-21,PRODUCTION_ISSUE,-27,WORK_ORDER,WO-ACT-7347
MOV-00076899,MAT-00623,WH-MX-FIN-01,FAC-MX-01,2025-07-31,PRODUCTION_ISSUE,-15,WORK_ORDER,WO-ACT-9361
MOV-00076900,MAT-00860,WH-APAC-FIN-01,FAC-APAC-01,2025-05-20,PRODUCTION_ISSUE,-39,WORK_ORDER,WO-ACT-5555
MOV-00076901,MAT-00944,WH-EU-FIN-01,FAC-EU-01,2025-08-31,PRODUCTION_ISSUE,-52,WORK_ORDER,WO-ACT-7293
MOV-00076902,MAT-01189,WH-APAC-FIN-01,FAC-APAC-01,2025-08-13,SCRAP,-11,SCRAP_NOTICE,SCR-7692
MOV-00076903,MAT-00363,WH-APAC-RAW-01,FAC-APAC-01,2025-09-11,PRODUCTION_ISSUE,-69,WORK_ORDER,WO-ACT-1546
MOV-00076904,MAT-00068,WH-MX-FIN-01,FAC-MX-01,2025-07-24,PRODUCTION_ISSUE,-47,WORK_ORDER,WO-ACT-7173
MOV-00076905,MAT-00179,WH-APAC-RAW-01,FAC-APAC-01,2026-03-24,SCRAP,-7,SCRAP_NOTICE,SCR-5559
MOV-00076906,MAT-00743,WH-APAC-RAW-01,FAC-APAC-01,2025-10-22,PRODUCTION_ISSUE,-34,WORK_ORDER,WO-ACT-1106
MOV-00076907,MAT-00294,WH-MX-FIN-01,FAC-MX-01,2025-07-22,PRODUCTION_ISSUE,-66,WORK_ORDER,WO-ACT-6406
MOV-00076908,MAT-01141,WH-US-FIN-01,FAC-US-01,2025-12-17,TRANSFER_OUT,-40,TRANSFER_ORDER,TRF-57195
MOV-00076909,MAT-01087,WH-US-FIN-01,FAC-US-01,2026-06-14,TRANSFER_IN,35,TRANSFER_ORDER,TRF-61187
MOV-00076910,MAT-01186,WH-US-FIN-01,FAC-US-01,2026-05-21,CYCLE_ADJUSTMENT,7,AUDIT_COUNT,AUD-332
MOV-00076911,MAT-00976,WH-APAC-FIN-01,FAC-APAC-01,2026-05-18,PRODUCTION_ISSUE,-15,WORK_ORDER,WO-ACT-1011
MOV-00076912,MAT-01067,WH-US-FIN-01,FAC-US-01,2025-04-12,PRODUCTION_ISSUE,-72,WORK_ORDER,WO-ACT-8062
MOV-00076913,MAT-00474,WH-MX-FIN-01,FAC-MX-01,2025-11-19,PRODUCTION_ISSUE,-34,WORK_ORDER,WO-ACT-4641
MOV-00076914,MAT-01053,WH-US-RAW-01,FAC-US-01,2025-12-15,PRODUCTION_ISSUE,-54,WORK_ORDER,WO-ACT-2959
MOV-00076915,MAT-00548,WH-US-RAW-01,FAC-US-01,2025-12-05,PRODUCTION_ISSUE,-70,WORK_ORDER,WO-ACT-4743
MOV-00076916,MAT-00982,WH-APAC-FIN-01,FAC-APAC-01,2025-12-04,PRODUCTION_ISSUE,-51,WORK_ORDER,WO-ACT-6408
MOV-00076917,MAT-00879,WH-APAC-FIN-01,FAC-APAC-01,2025-02-06,TRANSFER_OUT,-37,TRANSFER_ORDER,TRF-43785
MOV-00076918,MAT-01057,WH-APAC-FIN-01,FAC-APAC-01,2026-06-12,TRANSFER_IN,21,TRANSFER_ORDER,TRF-22768
MOV-00076919,MAT-00725,WH-US-FIN-01,FAC-US-01,2025-06-14,PRODUCTION_ISSUE,-55,WORK_ORDER,WO-ACT-9556
MOV-00076920,MAT-00995,WH-MX-FIN-01,FAC-MX-01,2025-12-26,SCRAP,-4,SCRAP_NOTICE,SCR-6990
MOV-00076921,MAT-00882,WH-APAC-RAW-01,FAC-APAC-01,2025-10-14,TRANSFER_IN,33,TRANSFER_ORDER,TRF-75657
MOV-00076922,MAT-00915,WH-US-FIN-01,FAC-US-01,2025-12-30,PRODUCTION_ISSUE,-20,WORK_ORDER,WO-ACT-9876
MOV-00076923,MAT-00249,WH-APAC-FIN-01,FAC-APAC-01,2026-05-06,PRODUCTION_ISSUE,-7,WORK_ORDER,WO-ACT-9206
MOV-00076924,MAT-00377,WH-EU-RAW-01,FAC-EU-01,2025-08-29,PRODUCTION_ISSUE,-61,WORK_ORDER,WO-ACT-2517
MOV-00076925,MAT-01023,WH-US-FIN-01,FAC-US-01,2026-06-13,PRODUCTION_ISSUE,-32,WORK_ORDER,WO-ACT-2824
MOV-00076926,MAT-00939,WH-APAC-RAW-01,FAC-APAC-01,2025-08-12,PRODUCTION_ISSUE,-63,WORK_ORDER,WO-ACT-3323
MOV-00076927,MAT-00278,WH-EU-RAW-01,FAC-EU-01,2026-02-15,SCRAP,-10,SCRAP_NOTICE,SCR-7923
MOV-00076928,MAT-00048,WH-APAC-FIN-01,FAC-APAC-01,2025-08-05,PRODUCTION_ISSUE,-54,WORK_ORDER,WO-ACT-3407
MOV-00076929,MAT-01020,WH-US-FIN-01,FAC-US-01,2026-05-20,PRODUCTION_ISSUE,-44,WORK_ORDER,WO-ACT-1897
MOV-00076930,MAT-00127,WH-EU-RAW-01,FAC-EU-01,2026-05-20,PRODUCTION_ISSUE,-48,WORK_ORDER,WO-ACT-1961
MOV-00076931,MAT-01198,WH-EU-FIN-01,FAC-EU-01,2025-02-14,PRODUCTION_ISSUE,-74,WORK_ORDER,WO-ACT-7377
MOV-00076932,MAT-00589,WH-APAC-FIN-01,FAC-APAC-01,2025-06-21,PRODUCTION_ISSUE,-8,WORK_ORDER,WO-ACT-4824
MOV-00076933,MAT-00080,WH-MX-FIN-01,FAC-MX-01,2025-07-13,PRODUCTION_ISSUE,-7,WORK_ORDER,WO-ACT-1393
MOV-00076934,MAT-00427,WH-EU-FIN-01,FAC-EU-01,2025-01-15,TRANSFER_IN,33,TRANSFER_ORDER,TRF-62967
MOV-00076935,MAT-00102,WH-EU-RAW-01,FAC-EU-01,2026-05-20,PRODUCTION_ISSUE,-73,WORK_ORDER,WO-ACT-2599
MOV-00076936,MAT-00156,WH-MX-FIN-01,FAC-MX-01,2026-05-15,PRODUCTION_ISSUE,-13,WORK_ORDER,WO-ACT-5302
MOV-00076937,MAT-00799,WH-MX-RAW-01,FAC-MX-01,2025-11-14,PRODUCTION_ISSUE,-6,WORK_ORDER,WO-ACT-4541
MOV-00076938,MAT-00101,WH-US-RAW-01,FAC-US-01,2026-06-15,CYCLE_ADJUSTMENT,20,AUDIT_COUNT,AUD-870
MOV-00076939,MAT-00908,WH-MX-RAW-01,FAC-MX-01,2025-06-02,PRODUCTION_ISSUE,-59,WORK_ORDER,WO-ACT-1906
MOV-00076940,MAT-01118,WH-MX-FIN-01,FAC-MX-01,2025-09-21,PRODUCTION_ISSUE,-33,WORK_ORDER,WO-ACT-1127
MOV-00076941,MAT-00905,WH-US-RAW-01,FAC-US-01,2025-01-23,PRODUCTION_ISSUE,-27,WORK_ORDER,WO-ACT-5679
MOV-00076942,MAT-00364,WH-APAC-FIN-01,FAC-APAC-01,2025-05-17,PRODUCTION_ISSUE,-61,WORK_ORDER,WO-ACT-5833
MOV-00076943,MAT-00252,WH-APAC-RAW-01,FAC-APAC-01,2025-04-08,PRODUCTION_ISSUE,-10,WORK_ORDER,WO-ACT-1939
MOV-00076944,MAT-00721,WH-EU-RAW-01,FAC-EU-01,2025-08-04,SCRAP,-6,SCRAP_NOTICE,SCR-3871
MOV-00076945,MAT-00433,WH-MX-FIN-01,FAC-MX-01,2025-07-18,PRODUCTION_ISSUE,-66,WORK_ORDER,WO-ACT-8116
MOV-00076946,MAT-00319,WH-US-RAW-01,FAC-US-01,2026-02-17,SCRAP,-11,SCRAP_NOTICE,SCR-5115
MOV-00076947,MAT-00073,WH-APAC-RAW-01,FAC-APAC-01,2025-12-31,PRODUCTION_ISSUE,-67,WORK_ORDER,WO-ACT-8748
MOV-00076948,MAT-00138,WH-APAC-FIN-01,FAC-APAC-01,2025-06-23,PRODUCTION_ISSUE,-74,WORK_ORDER,WO-ACT-3537
MOV-00076949,MAT-00994,WH-EU-FIN-01,FAC-EU-01,2026-02-12,PRODUCTION_ISSUE,-8,WORK_ORDER,WO-ACT-9987
MOV-00076950,MAT-00666,WH-US-RAW-01,FAC-US-01,2025-06-21,PRODUCTION_ISSUE,-47,WORK_ORDER,WO-ACT-6439
MOV-00076951,MAT-00891,WH-MX-RAW-01,FAC-MX-01,2025-04-06,PRODUCTION_ISSUE,-64,WORK_ORDER,WO-ACT-7825
MOV-00076952,MAT-00069,WH-EU-FIN-01,FAC-EU-01,2025-10-30,PRODUCTION_ISSUE,-53,WORK_ORDER,WO-ACT-9298
MOV-00076953,MAT-00924,WH-EU-FIN-01,FAC-EU-01,2025-02-06,PRODUCTION_ISSUE,-48,WORK_ORDER,WO-ACT-6850
MOV-00076954,MAT-00924,WH-EU-FIN-01,FAC-EU-01,2025-12-29,PRODUCTION_ISSUE,-46,WORK_ORDER,WO-ACT-3010
MOV-00076955,MAT-00282,WH-US-RAW-01,FAC-US-01,2025-12-30,CYCLE_ADJUSTMENT,-10,AUDIT_COUNT,AUD-656
MOV-00076956,MAT-00024,WH-APAC-FIN-01,FAC-APAC-01,2026-01-10,PRODUCTION_ISSUE,-61,WORK_ORDER,WO-ACT-1365
MOV-00076957,MAT-00537,WH-US-FIN-01,FAC-US-01,2025-04-01,TRANSFER_IN,19,TRANSFER_ORDER,TRF-48904
MOV-00076958,MAT-00834,WH-EU-FIN-01,FAC-EU-01,2025-08-04,TRANSFER_OUT,-45,TRANSFER_ORDER,TRF-51122
MOV-00076959,MAT-00671,WH-US-RAW-01,FAC-US-01,2025-09-19,PRODUCTION_ISSUE,-9,WORK_ORDER,WO-ACT-1041
MOV-00076960,MAT-00946,WH-APAC-RAW-01,FAC-APAC-01,2026-02-23,TRANSFER_IN,31,TRANSFER_ORDER,TRF-77076
MOV-00076961,MAT-00709,WH-US-RAW-01,FAC-US-01,2026-03-12,PRODUCTION_ISSUE,-34,WORK_ORDER,WO-ACT-4420
MOV-00076962,MAT-00015,WH-MX-FIN-01,FAC-MX-01,2026-02-26,SCRAP,-5,SCRAP_NOTICE,SCR-3893
MOV-00076963,MAT-00812,WH-APAC-RAW-01,FAC-APAC-01,2025-04-08,PRODUCTION_ISSUE,-73,WORK_ORDER,WO-ACT-8153
MOV-00076964,MAT-00801,WH-EU-RAW-01,FAC-EU-01,2025-05-13,TRANSFER_OUT,-27,TRANSFER_ORDER,TRF-37394
MOV-00076965,MAT-01012,WH-EU-RAW-01,FAC-EU-01,2025-04-13,PRODUCTION_ISSUE,-68,WORK_ORDER,WO-ACT-2467
MOV-00076966,MAT-00349,WH-APAC-FIN-01,FAC-APAC-01,2025-02-13,SCRAP,-7,SCRAP_NOTICE,SCR-7337
MOV-00076967,MAT-01088,WH-MX-FIN-01,FAC-MX-01,2026-06-22,CYCLE_ADJUSTMENT,14,AUDIT_COUNT,AUD-242
MOV-00076968,MAT-00134,WH-EU-FIN-01,FAC-EU-01,2025-05-15,PRODUCTION_ISSUE,-65,WORK_ORDER,WO-ACT-5255
MOV-00076969,MAT-00013,WH-EU-FIN-01,FAC-EU-01,2025-05-22,PRODUCTION_ISSUE,-57,WORK_ORDER,WO-ACT-3408
MOV-00076970,MAT-00400,WH-APAC-RAW-01,FAC-APAC-01,2026-01-22,PRODUCTION_ISSUE,-20,WORK_ORDER,WO-ACT-3217
MOV-00076971,MAT-00352,WH-MX-RAW-01,FAC-MX-01,2025-07-30,PRODUCTION_ISSUE,-50,WORK_ORDER,WO-ACT-4279
MOV-00076972,MAT-00708,WH-MX-FIN-01,FAC-MX-01,2026-03-12,PRODUCTION_ISSUE,-40,WORK_ORDER,WO-ACT-5171
MOV-00076973,MAT-00127,WH-MX-FIN-01,FAC-MX-01,2026-02-11,PRODUCTION_ISSUE,-31,WORK_ORDER,WO-ACT-3063
MOV-00076974,MAT-00720,WH-US-FIN-01,FAC-US-01,2026-06-20,PRODUCTION_ISSUE,-49,WORK_ORDER,WO-ACT-2104
MOV-00076975,MAT-00048,WH-US-FIN-01,FAC-US-01,2025-09-06,SCRAP,-10,SCRAP_NOTICE,SCR-7161
MOV-00076976,MAT-00998,WH-EU-RAW-01,FAC-EU-01,2026-01-19,PRODUCTION_ISSUE,-13,WORK_ORDER,WO-ACT-2595
MOV-00076977,MAT-00994,WH-APAC-RAW-01,FAC-APAC-01,2025-09-07,PRODUCTION_ISSUE,-48,WORK_ORDER,WO-ACT-2685
MOV-00076978,MAT-00275,WH-US-FIN-01,FAC-US-01,2025-10-26,PRODUCTION_ISSUE,-65,WORK_ORDER,WO-ACT-6250
MOV-00076979,MAT-00546,WH-MX-RAW-01,FAC-MX-01,2025-11-06,PRODUCTION_ISSUE,-66,WORK_ORDER,WO-ACT-2372
MOV-00076980,MAT-00567,WH-US-FIN-01,FAC-US-01,2025-03-11,TRANSFER_OUT,-16,TRANSFER_ORDER,TRF-43506
MOV-00076981,MAT-01141,WH-EU-RAW-01,FAC-EU-01,2025-12-29,PRODUCTION_ISSUE,-74,WORK_ORDER,WO-ACT-8065
MOV-00076982,MAT-00208,WH-US-RAW-01,FAC-US-01,2025-06-02,CYCLE_ADJUSTMENT,20,AUDIT_COUNT,AUD-199
MOV-00076983,MAT-01002,WH-US-FIN-01,FAC-US-01,2025-10-11,TRANSFER_IN,16,TRANSFER_ORDER,TRF-50743
MOV-00076984,MAT-00426,WH-APAC-RAW-01,FAC-APAC-01,2025-11-17,TRANSFER_OUT,-15,TRANSFER_ORDER,TRF-95255
MOV-00076985,MAT-00758,WH-MX-FIN-01,FAC-MX-01,2026-01-14,SCRAP,-10,SCRAP_NOTICE,SCR-2377
MOV-00076986,MAT-00760,WH-US-FIN-01,FAC-US-01,2025-11-14,PRODUCTION_ISSUE,-8,WORK_ORDER,WO-ACT-2139
MOV-00076987,MAT-00489,WH-US-FIN-01,FAC-US-01,2025-01-11,PRODUCTION_ISSUE,-23,WORK_ORDER,WO-ACT-3542
MOV-00076988,MAT-00351,WH-EU-FIN-01,FAC-EU-01,2026-03-18,SCRAP,-9,SCRAP_NOTICE,SCR-2350
MOV-00076989,MAT-00006,WH-US-FIN-01,FAC-US-01,2025-02-28,CYCLE_ADJUSTMENT,14,AUDIT_COUNT,AUD-805
MOV-00076990,MAT-00155,WH-US-RAW-01,FAC-US-01,2026-05-09,PRODUCTION_ISSUE,-58,WORK_ORDER,WO-ACT-4663
MOV-00076991,MAT-00673,WH-US-RAW-01,FAC-US-01,2025-06-18,SCRAP,-11,SCRAP_NOTICE,SCR-7343
MOV-00076992,MAT-00290,WH-EU-RAW-01,FAC-EU-01,2026-02-12,TRANSFER_IN,32,TRANSFER_ORDER,TRF-17767
MOV-00076993,MAT-00885,WH-EU-FIN-01,FAC-EU-01,2025-07-13,CYCLE_ADJUSTMENT,12,AUDIT_COUNT,AUD-546
MOV-00076994,MAT-00835,WH-US-FIN-01,FAC-US-01,2025-11-19,PRODUCTION_ISSUE,-5,WORK_ORDER,WO-ACT-5924
MOV-00076995,MAT-00647,WH-APAC-FIN-01,FAC-APAC-01,2025-05-09,CYCLE_ADJUSTMENT,7,AUDIT_COUNT,AUD-856
MOV-00076996,MAT-00326,WH-APAC-RAW-01,FAC-APAC-01,2026-01-02,TRANSFER_OUT,-22,TRANSFER_ORDER,TRF-82746
MOV-00076997,MAT-00445,WH-EU-FIN-01,FAC-EU-01,2025-11-21,PRODUCTION_ISSUE,-66,WORK_ORDER,WO-ACT-7323
MOV-00076998,MAT-00868,WH-US-RAW-01,FAC-US-01,2026-05-21,PRODUCTION_ISSUE,-7,WORK_ORDER,WO-ACT-5449
MOV-00076999,MAT-01149,WH-EU-RAW-01,FAC-EU-01,2025-07-04,PRODUCTION_ISSUE,-66,WORK_ORDER,WO-ACT-2159
MOV-00077000,MAT-00445,WH-MX-FIN-01,FAC-MX-01,2025-04-08,TRANSFER_IN,40,TRANSFER_ORDER,TRF-32828
MOV-00077001,MAT-00795,WH-APAC-RAW-01,FAC-APAC-01,2026-06-22,TRANSFER_IN,20,TRANSFER_ORDER,TRF-45290
MOV-00077002,MAT-00916,WH-EU-RAW-01,FAC-EU-01,2026-02-15,CYCLE_ADJUSTMENT,-12,AUDIT_COUNT,AUD-220
MOV-00077003,MAT-00339,WH-US-FIN-01,FAC-US-01,2025-01-06,TRANSFER_IN,24,TRANSFER_ORDER,TRF-37209
MOV-00077004,MAT-00407,WH-APAC-RAW-01,FAC-APAC-01,2025-12-08,SCRAP,-5,SCRAP_NOTICE,SCR-2880
MOV-00077005,MAT-00824,WH-MX-RAW-01,FAC-MX-01,2025-08-01,PRODUCTION_ISSUE,-46,WORK_ORDER,WO-ACT-3078
MOV-00077006,MAT-00623,WH-MX-RAW-01,FAC-MX-01,2025-08-20,PRODUCTION_ISSUE,-23,WORK_ORDER,WO-ACT-7539
MOV-00077007,MAT-00308,WH-MX-RAW-01,FAC-MX-01,2026-03-07,PRODUCTION_ISSUE,-64,WORK_ORDER,WO-ACT-8773
MOV-00077008,MAT-00669,WH-MX-RAW-01,FAC-MX-01,2026-03-20,PRODUCTION_ISSUE,-42,WORK_ORDER,WO-ACT-4425
MOV-00077009,MAT-00784,WH-APAC-FIN-01,FAC-APAC-01,2025-09-14,PRODUCTION_ISSUE,-49,WORK_ORDER,WO-ACT-5738
MOV-00077010,MAT-00627,WH-US-RAW-01,FAC-US-01,2025-04-30,PRODUCTION_ISSUE,-24,WORK_ORDER,WO-ACT-1193
MOV-00077011,MAT-00452,WH-EU-FIN-01,FAC-EU-01,2025-06-14,PRODUCTION_ISSUE,-40,WORK_ORDER,WO-ACT-4169
MOV-00077012,MAT-01095,WH-EU-RAW-01,FAC-EU-01,2026-05-07,PRODUCTION_ISSUE,-72,WORK_ORDER,WO-ACT-2416
MOV-00077013,MAT-00894,WH-EU-RAW-01,FAC-EU-01,2026-03-27,PRODUCTION_ISSUE,-63,WORK_ORDER,WO-ACT-4406
MOV-00077014,MAT-00058,WH-APAC-RAW-01,FAC-APAC-01,2026-05-03,PRODUCTION_ISSUE,-29,WORK_ORDER,WO-ACT-2968
MOV-00077015,MAT-00624,WH-APAC-RAW-01,FAC-APAC-01,2025-05-19,PRODUCTION_ISSUE,-57,WORK_ORDER,WO-ACT-7342
MOV-00077016,MAT-00696,WH-US-RAW-01,FAC-US-01,2026-05-31,TRANSFER_IN,11,TRANSFER_ORDER,TRF-76567
MOV-00077017,MAT-00035,WH-APAC-FIN-01,FAC-APAC-01,2026-04-10,TRANSFER_IN,17,TRANSFER_ORDER,TRF-50783
MOV-00077018,MAT-00148,WH-EU-FIN-01,FAC-EU-01,2025-02-15,TRANSFER_OUT,-26,TRANSFER_ORDER,TRF-95483
MOV-00077019,MAT-00916,WH-EU-FIN-01,FAC-EU-01,2025-10-03,TRANSFER_OUT,-21,TRANSFER_ORDER,TRF-78130
MOV-00077020,MAT-00866,WH-APAC-FIN-01,FAC-APAC-01,2025-07-05,PRODUCTION_ISSUE,-40,WORK_ORDER,WO-ACT-4785
MOV-00077021,MAT-00040,WH-US-FIN-01,FAC-US-01,2026-01-27,PRODUCTION_ISSUE,-18,WORK_ORDER,WO-ACT-7351
MOV-00077022,MAT-01117,WH-MX-RAW-01,FAC-MX-01,2025-10-28,PRODUCTION_ISSUE,-11,WORK_ORDER,WO-ACT-1972
MOV-00077023,MAT-00833,WH-MX-RAW-01,FAC-MX-01,2026-02-08,PRODUCTION_ISSUE,-11,WORK_ORDER,WO-ACT-5399
MOV-00077024,MAT-00468,WH-MX-RAW-01,FAC-MX-01,2025-09-02,PRODUCTION_ISSUE,-74,WORK_ORDER,WO-ACT-3760
MOV-00077025,MAT-00831,WH-EU-FIN-01,FAC-EU-01,2026-04-28,PRODUCTION_ISSUE,-62,WORK_ORDER,WO-ACT-1119
